generation,reward,actor_loss,critic_loss,entropy_loss,diversity,loss,learning_rate,left,right,kl_diversity,cosine_actions
0,-1.15,0.665441,0,0,0.20723265,2.9002056,0.00049999985,0.75,0.0,20.723267,0.587726
5,-1.1499999999999995,0.6321753,0,0,0.20723264,2.7787025,0.00049999903,0.7916666666666666,0.16666666666666666,20.723265,0.9925242
10,-0.9639772727272717,0.6186469,0,0,0.20723265,2.6745274,0.00049999816,0.6818181818181818,0.22727272727272727,20.723267,0.99983585
15,-0.9051999999999992,0.47453505,0,0,0.20723265,2.4190495,0.00049999735,0.68,0.24,20.723267,0.99973214
20,-0.9465999999999992,0.40789318,0,0,0.20723206,1.9981916,0.00049999653,0.6,0.18,20.723206,0.9999132
25,-1.068699999999999,0.2734599,0,0,0.20547265,0.961479,0.00049999566,0.58,0.18,20.547266,0.99989307
30,-0.9866999999999991,0.6792937,0,0,0.17713787,1.3614302,0.00049999484,0.62,0.2,17.713787,0.99992967
35,-0.9445999999999992,0.29629147,0,0,0.19742638,0.6011748,0.000499994,0.68,0.2,19.742638,0.9998494
40,-0.8632999999999994,0.17424168,0,0,0.20671982,1.2021482,0.00049999316,0.72,0.3,20.671982,0.99980175
45,-0.8247999999999994,0.2508628,0,0,0.19843292,1.2873405,0.00049999234,0.68,0.38,19.843292,0.99960345
50,-0.7025999999999994,0.21945338,0,0,0.18994233,1.0055407,0.0004999915,0.6,0.3,18.994234,0.99971855
55,-0.8225999999999994,0.3652701,0,0,0.1989262,1.4992805,0.00049999065,0.52,0.34,19.89262,0.9997256
60,-1.0680999999999992,0.32538074,0,0,0.18898842,1.0348965,0.00049998984,0.38,0.24,18.898842,0.9996544
65,-1.0257999999999992,0.30578548,0,0,0.17592315,0.9267773,0.000499989,0.46,0.26,17.592316,0.9994085
70,-1.0271999999999992,0.033973422,0,0,0.18116884,1.3319017,0.00049998815,0.56,0.22,18.116884,0.99959767
75,-1.028399999999999,0.4000133,0,0,0.15150854,1.011163,0.00049998733,0.66,0.4,15.150855,0.9995943
80,-0.9474999999999993,0.20086399,0,0,0.15965816,0.90259993,0.0004999865,0.7,0.42,15.965817,0.9990029
85,-0.8250999999999994,0.03665153,0,0,0.1876002,1.0669919,0.00049998565,0.8,0.58,18.76002,0.99925494
90,-0.8235999999999991,0.28769198,0,0,0.16450506,0.64355224,0.00049998483,0.86,0.58,16.450506,0.9994149
95,-0.7422999999999993,0.19317953,0,0,0.1542059,0.91680104,0.000499984,0.88,0.56,15.42059,0.99910486
100,-0.7425999999999995,0.0430828,0,0,0.15851651,0.76659226,0.00049998314,0.82,0.42,15.851652,0.99727714
105,-0.8246999999999994,0.52291054,0,0,0.15775286,1.976153,0.0004999823,0.8,0.38,15.775287,0.99816734
110,-0.8655999999999995,0.13545416,0,0,0.1703673,0.8928077,0.0004999815,0.8,0.34,17.03673,0.997289
115,-0.8638999999999993,0.09307053,0,0,0.16612318,1.0770164,0.00049998064,0.76,0.42,16.612318,0.99778676
120,-0.8637999999999993,0.29057965,0,0,0.14907987,1.3953619,0.0004999798,0.68,0.4,14.907988,0.9956518
125,-0.9055999999999993,0.31340325,0,0,0.16278808,1.1035674,0.000499979,0.62,0.32,16.278809,0.9969443
130,-0.9037999999999993,0.17666255,0,0,0.13602334,1.190383,0.00049997814,0.54,0.26,13.602335,0.9958229
135,-0.9441999999999993,0.034175444,0,0,0.16759159,0.8411073,0.0004999773,0.56,0.18,16.75916,0.99662995
140,-0.9863999999999992,0.1822341,0,0,0.12327613,0.92296904,0.0004999765,0.5,0.18,12.327613,0.9925546
145,-0.9036999999999993,0.1217502,0,0,0.11506571,0.83727545,0.00049997563,0.44,0.18,11.506571,0.9912556
150,-0.9021999999999992,0.16156706,0,0,0.16376613,0.7727165,0.0004999748,0.56,0.28,16.376614,0.99658203
155,-0.8624999999999996,0.18126176,0,0,0.116634384,0.58209616,0.000499974,0.78,0.44,11.663439,0.9912098
160,-0.9444999999999992,0.030355314,0,0,0.112777136,0.38007405,0.00049997313,0.86,0.54,11.277714,0.9968488
165,-0.8230999999999993,0.4143817,0,0,0.11231059,0.906263,0.0004999723,0.66,0.48,11.231059,0.9911674
170,-0.7802999999999993,0.4315357,0,0,0.11633037,1.0580763,0.0004999715,0.44,0.28,11.633038,0.99630183
175,-0.8621999999999994,0.5554821,0,0,0.13309164,1.1697674,0.0004999706,0.22,0.1,13.309164,0.99480677
180,-0.9443999999999992,0.17081131,0,0,0.13036412,0.39019138,0.0004999698,0.12,0.08,13.036412,0.9939617
185,-1.1086999999999991,0.22134814,0,0,0.13692467,0.66504407,0.00049996894,0.22,0.18,13.692468,0.9972825
190,-1.1086999999999991,0.20104344,0,0,0.13709866,0.6997217,0.0004999681,0.4,0.18,13.709866,0.9898449
195,-1.0264999999999993,0.021396015,0,0,0.13124259,0.5326352,0.0004999673,0.54,0.24,13.124259,0.99642444
200,-1.067799999999999,0.017617654,0,0,0.14103709,0.23067228,0.00049996644,0.5,0.26,14.10371,0.99780774
205,-0.9061999999999993,0.3207965,0,0,0.12991136,0.9058657,0.0004999656,0.62,0.42,12.991137,0.996548
210,-0.8251999999999993,0.40213647,0,0,0.1449605,1.5919319,0.0004999648,0.62,0.4,14.496049,0.9930816
215,-0.9054999999999993,0.01942147,0,0,0.12782598,0.5294044,0.00049996393,0.56,0.34,12.7825985,0.99676865
220,-0.9463999999999995,0.014382517,0,0,0.11930563,0.89371073,0.0004999631,0.54,0.34,11.930564,0.992457
225,-0.9459999999999993,0.24734098,0,0,0.15887284,0.8546176,0.0004999623,0.6,0.4,15.887285,0.99537313
230,-0.8619999999999993,0.06737903,0,0,0.12976903,0.8152366,0.00049996143,0.48,0.34,12.976903,0.9974502
235,-0.9440999999999993,0.05486276,0,0,0.14782235,1.2510612,0.0004999606,0.32,0.18,14.782235,0.9912193
240,-0.7785999999999993,0.032658674,0,0,0.12408578,0.9915103,0.0004999598,0.28,0.12,12.408578,0.9957936
245,-0.8628999999999992,0.03223336,0,0,0.14083226,0.99338067,0.00049995893,0.24,0.08,14.083226,0.9958354
250,-0.8227999999999993,0.09152933,0,0,0.122674376,1.2747446,0.0004999581,0.22,0.06,12.267438,0.99432856
255,-0.9455999999999993,0.039887633,0,0,0.13958502,0.93990904,0.0004999573,0.26,0.12,13.958503,0.99463165
260,-0.9853999999999992,0.11362181,0,0,0.13134292,0.57389563,0.0004999564,0.5,0.22,13.134292,0.993051
265,-0.9445999999999992,0.17438027,0,0,0.14090101,0.78395647,0.0004999556,0.58,0.26,14.090101,0.99196565
270,-0.9864999999999992,0.2943875,0,0,0.1542218,1.5882391,0.0004999548,0.58,0.26,15.422181,0.9983536
275,-1.026699999999999,0.048884585,0,0,0.1229796,0.68098354,0.0004999539,0.36,0.16,12.29796,0.9967512
280,-1.149999999999999,0.044864632,0,0,0.14012812,0.37510318,0.0004999531,0.18,0.08,14.012813,0.9966394
285,-1.149999999999999,0.26277798,0,0,0.12742661,0.47874016,0.0004999523,0.12,0.06,12.742661,0.9963725
290,-1.149999999999999,0.28468764,0,0,0.10152924,0.475662,0.0004999514,0.14,0.08,10.152925,0.9903492
295,-1.149999999999999,0.045801893,0,0,0.13639121,0.39400756,0.0004999506,0.24,0.1,13.639121,0.99735045
300,-1.0275999999999992,0.552788,0,0,0.14394167,2.3732004,0.0004999498,0.28,0.1,14.394167,0.99757063
305,-0.9056999999999991,0.3620624,0,0,0.078916416,1.3538408,0.0004999489,0.48,0.22,7.8916416,0.9986707
310,-0.8641999999999994,0.241055,0,0,0.0992449,0.8382139,0.0004999481,0.52,0.24,9.92449,0.99738127
315,-0.983399999999999,0.17902286,0,0,0.10829426,0.6927979,0.0004999473,0.5,0.26,10.829427,0.99954414
320,-1.0238999999999991,0.2827879,0,0,0.09533785,0.7167818,0.0004999464,0.3,0.1,9.533786,0.99746644
325,-1.0653999999999992,0.22661704,0,0,0.14219423,0.91617364,0.0004999456,0.58,0.18,14.219423,0.9994979
330,-1.068999999999999,0.39713356,0,0,0.15173882,1.3757958,0.0004999448,0.86,0.34,15.1738825,0.99980116
335,-0.9877999999999991,0.20364863,0,0,0.11125788,0.79405797,0.0004999439,0.78,0.38,11.125789,0.99785113
340,-1.0284999999999993,0.10648067,0,0,0.14993818,0.6670024,0.0004999431,0.44,0.24,14.993818,0.9992881
345,-1.149999999999999,0.015339271,0,0,0.106303066,0.43475705,0.0004999423,0.2,0.06,10.630307,0.99899936
350,-1.108299999999999,0.10583042,0,0,0.13265572,0.5901536,0.0004999414,0.24,0.06,13.2655735,0.99971366
355,-1.0252999999999992,0.01895541,0,0,0.13688642,1.1799886,0.0004999406,0.3,0.08,13.688642,0.99948925
360,-1.0252999999999992,0.115829214,0,0,0.14537115,0.90649635,0.0004999398,0.48,0.14,14.537115,0.9993607
365,-1.1084999999999992,0.12511575,0,0,0.12024665,0.6600354,0.00049993896,0.36,0.08,12.024665,0.998947
370,-1.107899999999999,0.052072898,0,0,0.12071872,0.7053768,0.00049993815,0.26,0.02,12.071872,0.999032
375,-1.066599999999999,0.07313612,0,0,0.11824874,0.4447671,0.0004999373,0.1,0.02,11.824874,0.9990456
380,-1.0665999999999993,0.036879584,0,0,0.11232507,0.4301827,0.00049993646,0.1,0.02,11.232508,0.9992499
385,-1.067199999999999,0.028805854,0,0,0.12521158,0.6241367,0.00049993565,0.12,0.02,12.521159,0.99929285
390,-0.9854999999999993,0.04259062,0,0,0.11860031,0.4941219,0.0004999348,0.2,0.04,11.860031,0.99810255
395,-0.9008999999999994,0.21517996,0,0,0.16464984,0.84661704,0.00049993396,0.26,0.06,16.464985,0.9996011
400,-0.8972999999999992,0.19999692,0,0,0.1397043,0.5468404,0.00049993314,0.46,0.14,13.97043,0.9990659
405,-0.9810999999999993,0.13071409,0,0,0.11245377,0.42805552,0.00049993227,0.58,0.2,11.245378,0.99833834
410,-1.066699999999999,0.03392803,0,0,0.12208942,0.2660867,0.00049993146,0.52,0.2,12.208942,0.99972165
415,-1.1086999999999991,0.19641562,0,0,0.11914574,0.93627816,0.00049993064,0.26,0.04,11.914575,0.9988381
420,-1.1086999999999991,0.0154910525,0,0,0.14205457,0.22351259,0.00049992977,0.16,0.02,14.205458,0.9993454
425,-1.149999999999999,0.027776806,0,0,0.12440049,0.40955895,0.00049992895,0.1,0.0,12.440049,0.99943143
430,-1.149999999999999,0.03907263,0,0,0.13088994,0.46494365,0.00049992814,0.32,0.1,13.088994,0.9991588
435,-1.107699999999999,0.019729435,0,0,0.12497754,0.39041245,0.00049992726,0.52,0.16,12.497754,0.99936616
440,-1.0657999999999992,0.06333024,0,0,0.14322148,0.46655542,0.00049992645,0.64,0.16,14.322149,0.9990887
445,-0.9402999999999992,0.089550234,0,0,0.15355358,0.3253472,0.00049992563,0.44,0.08,15.355358,0.99959403
450,-0.9823999999999993,0.04097839,0,0,0.14282104,0.58775127,0.00049992476,0.34,0.04,14.2821045,0.9993318
455,-0.9820999999999994,0.026482137,0,0,0.10324536,0.2854405,0.00049992395,0.38,0.06,10.324536,0.9981068
460,-0.9814999999999992,0.29506585,0,0,0.13125746,0.8281693,0.00049992313,0.48,0.1,13.125746,0.9984041
465,-0.9391999999999993,0.036124267,0,0,0.14013426,0.28218442,0.00049992226,0.46,0.12,14.013427,0.9996061
470,-0.8130999999999993,0.045189355,0,0,0.13411392,0.99726117,0.00049992144,0.44,0.16,13.411392,0.99973685
475,-0.8982999999999993,0.083470635,0,0,0.15172265,0.7405488,0.0004999206,0.28,0.12,15.172266,0.99970114
480,-0.9815999999999993,0.04321444,0,0,0.10970904,0.8209989,0.00049991976,0.12,0.04,10.970904,0.9975288
485,-1.0661999999999991,0.03484129,0,0,0.12426527,0.37608552,0.00049991894,0.16,0.04,12.426527,0.9977946
490,-0.9002999999999992,0.017711265,0,0,0.1547874,0.40770262,0.0004999181,0.34,0.08,15.478741,0.99978817
495,-0.8577999999999991,0.25137302,0,0,0.14769952,0.8544596,0.00049991725,0.46,0.08,14.769952,0.99976325
500,-0.7733999999999994,0.055360828,0,0,0.12884125,0.5117955,0.00049991644,0.4,0.04,12.884126,0.99850917
505,-1.0232999999999992,0.2393983,0,0,0.15273993,0.5197274,0.0004999156,0.64,0.1,15.273993,0.9992482
510,-0.9809999999999991,0.014399509,0,0,0.15505283,0.44135398,0.00049991475,0.72,0.16,15.505283,0.9989599
515,-0.980799999999999,0.32121074,0,0,0.13117975,0.8628655,0.00049991393,0.6,0.2,13.117975,0.99903995
520,-0.8119999999999993,0.067040294,0,0,0.11584859,0.3826937,0.00049991306,0.38,0.18,11.58486,0.99824554
525,-0.6032999999999997,0.35766307,0,0,0.12434372,0.7583169,0.00049991225,0.36,0.12,12.434373,0.99952215
530,-0.39159999999999995,0.11097609,0,0,0.10927791,0.98695856,0.00049991143,0.22,0.12,10.927792,0.99791384
535,-0.052100000000000105,0.28529626,0,0,0.134508,1.3283287,0.00049991056,0.12,0.1,13.450801,0.99948657
