generation,reward,actor_loss,critic_loss,entropy_loss,diversity,loss,learning_rate,left,right,kl_diversity,cosine_actions
0,-1.15,0.7108814,0,0,2.0723264,4.8173475,0.00049999985,0.75,0.0,20.723265,0.3957733
5,-1.0647916666666661,0.6673262,0,0,2.0723264,4.6872635,0.00049999903,0.75,0.3333333333333333,20.723265,0.9908729
10,-1.0106818181818176,0.6410144,0,0,2.0723264,4.5925436,0.00049999816,0.6363636363636364,0.3181818181818182,20.723263,0.99881256
15,-0.9462999999999993,0.61683285,0,0,2.0723264,4.3872185,0.00049999735,0.56,0.34,20.723265,0.9987986
20,-0.9053999999999993,0.40185338,0,0,2.072324,3.9006612,0.00049999653,0.6,0.28,20.72324,0.9996745
25,-1.026699999999999,0.15192944,0,0,2.0706797,2.6677651,0.00049999566,0.54,0.2,20.706797,0.9998574
30,-0.9861999999999992,0.054671384,0,0,1.9397782,2.8537517,0.00049999484,0.48,0.14,19.397781,0.99986964
35,-1.068599999999999,0.016210016,0,0,1.3079997,1.8896017,0.000499994,0.5,0.2,13.079997,0.99854183
40,-0.9865999999999993,0.03222212,0,0,1.4283304,2.4462621,0.00049999316,0.58,0.24,14.283304,0.9978191
45,-0.9460999999999993,0.112808384,0,0,0.76241904,2.1053874,0.00049999234,0.58,0.24,7.6241903,0.9828964
50,-0.9451999999999993,0.18315472,0,0,0.847001,1.3599712,0.0004999915,0.56,0.28,8.47001,0.9969518
55,-0.9447999999999992,0.04104286,0,0,0.73170614,1.7460864,0.00049999065,0.54,0.3,7.3170614,0.9779845
60,-0.9039999999999994,0.040398795,0,0,0.60182655,1.5702231,0.00049998984,0.5,0.24,6.0182652,0.97846645
65,-0.9866999999999994,0.25290003,0,0,0.78697526,1.6241716,0.000499989,0.54,0.26,7.8697524,0.9356446
70,-1.0274999999999992,0.65679556,0,0,0.33853936,2.0366518,0.00049998815,0.7,0.34,3.3853936,0.94880867
75,-0.9463999999999992,0.09724252,0,0,0.76602167,1.8314259,0.00049998733,0.8,0.34,7.6602163,0.96091866
80,-0.8652999999999994,0.20561248,0,0,0.8206645,1.5528712,0.0004999865,0.8,0.3,8.206645,0.9077931
85,-0.8648999999999992,0.3625405,0,0,0.75006944,1.9893923,0.00049998565,0.74,0.28,7.5006943,0.93638206
90,-0.8238999999999994,0.3790006,0,0,0.48270455,1.3408476,0.00049998483,0.64,0.26,4.8270454,0.8988044
95,-0.7801999999999996,0.4570199,0,0,0.7467411,1.9575312,0.000499984,0.58,0.38,7.467411,0.94235045
100,-0.6980999999999995,0.7775199,0,0,0.7930447,2.0200195,0.00049998314,0.66,0.42,7.9304466,0.9524959
