generation,reward,actor_loss,critic_loss,entropy_loss,diversity,loss,learning_rate,left,right,kl_diversity,cosine_actions
0,-1.15,0.67561024,0,0,10.361631,13.079785,0.00049999985,0.5,0.0,20.723263,0.052497968
5,-1.0649999999999997,0.6691952,0,0,10.361632,12.929496,0.00049999903,0.5,0.25,20.723265,0.9916898
10,-1.0115909090909083,0.6870317,0,0,10.361633,12.862758,0.00049999816,0.5681818181818182,0.3409090909090909,20.723267,0.9980686
15,-1.0288999999999993,0.5555925,0,0,10.361629,12.743358,0.00049999735,0.62,0.36,20.723257,0.9993908
20,-1.0689999999999993,0.4317885,0,0,10.361608,12.032039,0.00049999653,0.6,0.28,20.723215,0.99973136
25,-1.066799999999999,0.16620342,0,0,10.360153,11.198208,0.00049999566,0.58,0.16,20.720306,0.99991757
30,-0.9039999999999994,0.048034947,0,0,9.998537,10.880118,0.00049999484,0.58,0.22,19.997074,0.99992925
35,-0.8213999999999995,0.29135913,0,0,9.7019615,10.631232,0.000499994,0.62,0.38,19.403923,0.99959093
40,-0.9454999999999995,0.15488529,0,0,5.729836,6.6979165,0.00049999316,0.72,0.42,11.459672,0.9969697
45,-1.0269999999999992,0.30169505,0,0,4.8781543,6.14604,0.00049999234,0.78,0.48,9.756309,0.99350834
50,-1.0272999999999992,0.40047944,0,0,4.0621586,5.354623,0.0004999915,0.66,0.52,8.124317,0.99374574
55,-0.9042999999999992,0.32597747,0,0,2.08789,4.5267777,0.00049999065,0.64,0.46,4.17578,0.9728997
60,-0.9043999999999994,0.057166163,0,0,3.3754675,4.1846194,0.00049998984,0.64,0.28,6.750935,0.874871
65,-0.9458999999999993,0.35699978,0,0,2.015171,3.4589887,0.000499989,0.66,0.22,4.030342,0.78505135
70,-1.109299999999999,0.6136953,0,0,1.2014399,4.141064,0.00049998815,0.64,0.2,2.4028797,0.8203708
75,-1.149999999999999,0.2590049,0,0,1.5459437,3.1091282,0.00049998733,0.62,0.18,3.0918875,0.58869267
