generation,reward,actor_loss,critic_loss,entropy_loss,diversity,loss,learning_rate,left,right,kl_diversity,cosine_actions
0,-0.21000000000000002,0.14974487,0.007939877,-0.13849595,0.0,0.8456129,2.4999968e-05,0.0,0.0,0.0,0.0
5,-0.5433333333333333,0.16260757,0.05414883,-0.13814144,0.0,1.2227042,2.4999812e-05,0.0,0.0,0.0,0.0
10,-0.5099999999999999,0.17806944,0.03559304,-0.13812347,0.0,1.2019955,2.4999656e-05,0.0,0.18181818181818182,0.0,0.0
15,-0.535,0.16173115,0.10093726,-0.13847883,0.0,1.1986086,2.49995e-05,0.0,0.1875,0.0,0.0
20,-0.48619047619047634,0.27131927,0.0048575187,-0.13616568,0.0,0.9653292,2.4999343e-05,0.047619047619047616,0.19047619047619047,0.0,0.0
25,-0.48307692307692324,0.24396932,0.07147568,-0.13738358,0.0,1.1085045,2.4999186e-05,0.038461538461538464,0.23076923076923078,0.0,0.0
30,-0.4487096774193549,0.061809465,0.004465662,-0.1368166,0.0,0.75112313,2.499903e-05,0.06451612903225806,0.22580645161290322,0.0,0.0
35,-0.44055555555555564,0.23137426,0.13544613,-0.13736783,0.0,1.9122767,2.4998873e-05,0.05555555555555555,0.19444444444444445,0.0,0.0
40,-0.38048780487804884,0.1057796,0.0028765441,-0.13804035,0.0,0.81318235,2.4998717e-05,0.04878048780487805,0.1951219512195122,0.0,0.0
45,-0.3706521739130435,0.31853265,0.015628468,-0.13773055,0.0,1.0309626,2.499856e-05,0.043478260869565216,0.17391304347826086,0.0,0.0
50,-0.3678,0.22258838,0.05857373,-0.13695636,0.0,1.3015065,2.4998404e-05,0.04,0.16,0.0,0.0
55,-0.35179999999999995,0.19923913,0.017833907,-0.1373397,0.0,1.0701169,2.4998248e-05,0.04,0.18,0.0,0.0
60,-0.3137999999999999,0.27037776,0.014111482,-0.1358253,0.0,0.9857782,2.4998091e-05,0.06,0.14,0.0,0.0
65,-0.2777999999999999,0.17716819,0.02644616,-0.13661198,0.0,0.8076629,2.4997935e-05,0.06,0.12,0.0,0.0
