generation,reward,actor_loss,critic_loss,entropy_loss,diversity,loss,learning_rate,left,right,kl_diversity,cosine_actions
0,-1.15,0.6987778,0.18238144,-0.13862933,79.99989,87.18433,4.9999875e-05,0.25,0.25,-6.1564207,79.99989
5,-0.9804166666666664,0.7166075,0.18256739,-0.13862835,79.99991,87.10077,4.999925e-05,0.20833333333333334,0.20833333333333334,-4.947813,79.99991
10,-0.8721590909090904,0.6421597,0.12653263,-0.13862923,79.99968,84.9103,4.9998624e-05,0.25,0.2727272727272727,-6.577825,79.99968
15,-0.9467999999999992,0.67824537,0.14112616,-0.13862707,79.9998,86.92654,4.9997994e-05,0.22,0.24,-6.569084,79.9998
20,-0.9873999999999993,0.6869278,0.12679163,-0.13862672,79.99979,86.78704,4.999737e-05,0.18,0.2,-6.4686728,79.99979
25,-1.027799999999999,0.6931833,0.108818345,-0.1386288,79.99965,86.57281,4.9996743e-05,0.1,0.12,-5.260692,79.99965
30,-0.9869999999999992,0.6865129,0.06808469,-0.1386256,79.99984,86.16613,4.9996117e-05,0.1,0.1,-4.600925,79.99984
35,-1.109199999999999,0.72003007,0.02012856,-0.13862303,79.9993,85.689545,4.999549e-05,0.08,0.06,-6.6458793,79.9993
40,-1.066899999999999,0.6618838,0.020017782,-0.13861464,79.996994,84.641396,4.9994866e-05,0.16,0.14,-2.98066,79.996994
45,-1.107699999999999,0.6773558,0.012481612,-0.13860606,79.996826,85.736824,4.999424e-05,0.14,0.16,-5.709622,79.996826
50,-1.0661999999999991,0.6688672,0.021054778,-0.13861199,79.99865,85.69213,4.9993614e-05,0.12,0.1,-6.5763607,79.99865
55,-0.9855999999999991,0.7587058,0.05527449,-0.13861708,79.99355,85.81259,4.999299e-05,0.16,0.18,-5.4327497,79.99355
60,-0.9035999999999994,0.6806148,0.0248751,-0.13848469,79.977066,85.73755,4.9992363e-05,0.18,0.16,-7.3446527,79.977066
65,-0.9452999999999991,-0.12498976,0.2226533,-0.13801499,79.89032,84.43242,4.9991737e-05,0.2,0.16,-7.6586604,79.89032
70,-0.6147999999999995,0.69170594,0.07160345,-0.13511051,78.177124,80.69512,4.999111e-05,0.3,0.24,-7.7022066,78.177124
75,-0.36589999999999995,-0.31154186,0.3188168,-0.13846786,75.19251,76.93433,4.9990485e-05,0.4,0.32,-8.793022,75.19251
80,-0.5296999999999997,-0.5194435,0.44526315,-0.12278421,75.17517,80.19023,4.998986e-05,0.3,0.22,-8.429675,75.17517
85,-0.8196999999999994,0.55947995,0.077967644,-0.12870854,55.616962,61.236,4.9989234e-05,0.2,0.1,-7.993815,55.616962
90,-1.0674999999999992,0.4781899,0.056784075,-0.0071008885,52.11028,56.506165,4.998861e-05,0.06,0.02,-8.555883,52.11028
95,-1.149999999999999,0.4055742,0.015287429,-0.017940216,50.003517,54.59336,4.9987982e-05,0.0,0.0,-9.3961935,50.003517
100,-1.149999999999999,1.0744349,0.015194902,-0.027505267,58.524677,64.15671,4.998736e-05,0.0,0.0,-8.7650385,58.524677
105,-1.149999999999999,0.5196721,0.021249698,-0.0062730783,79.99963,84.95384,4.9986735e-05,0.0,0.0,-7.4478436,79.99963
110,-1.149999999999999,0.5227121,0.026349,-0.060772188,50.776066,56.82873,4.998611e-05,0.0,0.0,-10.058922,50.776066
115,-1.149999999999999,0.48971924,0.019321177,-0.043487232,40.23378,44.50708,4.9985483e-05,0.0,0.0,-8.111115,40.23378
120,-1.149999999999999,0.39347437,0.01498956,-0.0055105123,40.004486,44.609333,4.9984857e-05,0.0,0.0,-10.395404,40.004486
125,-1.149999999999999,0.43603542,0.02044957,-1.4500031e-07,80.0,83.90918,4.998423e-05,0.0,0.0,-6.6136603,80.0
130,-1.149999999999999,0.6653504,0.02212618,-0.003303576,37.466564,43.14129,4.9983606e-05,0.0,0.0,-10.805245,37.466564
135,-1.149999999999999,0.43029127,0.019696323,-1.5160826e-12,50.000023,54.152622,4.998298e-05,0.0,0.0,-9.73038,50.000023
140,-1.149999999999999,0.4159024,0.024697524,-8.082344e-06,79.99998,84.12942,4.9982355e-05,0.0,0.0,-7.9654713,79.99998
145,-1.149999999999999,1.0477896,0.014397796,-0.0034165964,39.880898,45.038334,4.9981725e-05,0.0,0.0,-8.843622,39.880898
150,-1.149999999999999,0.4785979,0.020850651,-1.0107161e-20,50.008133,53.786053,4.99811e-05,0.0,0.0,-9.549882,50.008133
155,-1.149999999999999,0.64988494,0.020583706,-0.008229821,50.202587,54.868725,4.9980474e-05,0.0,0.0,-7.8341694,50.202587
160,-1.149999999999999,0.5524789,0.02592496,-1.1750322e-08,40.000286,44.35491,4.9979848e-05,0.0,0.0,-7.694387,40.000286
