generation,reward,actor_loss,critic_loss,entropy_loss,diversity,loss,learning_rate,left,right,kl_diversity,cosine_actions
0,-1.15,0.7925494,0.23425613,-0.13862947,0.0,1.7968185,2.4999936e-06,0.0,0.0,0.0,0.0
5,-1.1500000000000001,0.6915118,0.16857706,-0.13862942,0.0,1.7966027,2.4999624e-06,0.0,0.0,0.0,0.0
10,-1.1500000000000001,0.66837317,0.15713774,-0.13862942,0.0,1.7964654,2.499931e-06,0.0,0.0,0.0,0.0
15,-1.15,0.7663466,0.21500157,-0.13862947,0.0,1.7964215,2.4999e-06,0.0,0.0,0.0,0.0
20,-1.1499999999999997,0.7686093,0.22271061,-0.13862942,0.0,1.7963438,2.4998685e-06,0.0,0.0,0.0,0.0
25,-1.1499999999999995,0.72611356,0.18992312,-0.13862942,0.0,1.7961234,2.4998371e-06,0.038461538461538464,0.0,0.0,0.0
30,-1.1499999999999992,0.64751226,0.14682427,-0.13862942,0.0,1.7960982,2.499806e-06,0.03225806451612903,0.0,0.0,0.0
35,-1.1499999999999992,0.6817091,0.15697381,-0.13862942,0.0,1.7959125,2.4997746e-06,0.05555555555555555,0.027777777777777776,0.0,0.0
40,-1.149999999999999,0.73126394,0.19193582,-0.13862942,0.0,1.7958374,2.4997432e-06,0.0975609756097561,0.07317073170731707,0.0,0.0
45,-1.149999999999999,0.69911355,0.17956361,-0.13862942,0.0,1.7957096,2.499712e-06,0.10869565217391304,0.08695652173913043,0.0,0.0
50,-1.149999999999999,0.6500939,0.14581801,-0.13862942,0.0,1.7954332,2.4996807e-06,0.12,0.1,0.0,0.0
55,-1.109699999999999,0.7778199,0.22641477,-0.13862942,0.0,1.7956082,2.4996496e-06,0.14,0.12,0.0,0.0
60,-1.109699999999999,0.68200153,0.16605523,-0.13862942,0.0,1.7954183,2.4996182e-06,0.14,0.12,0.0,0.0
65,-1.109699999999999,0.68788356,0.16541223,-0.13862942,0.0,1.7951628,2.4995868e-06,0.14,0.12,0.0,0.0
70,-1.068599999999999,0.659687,0.1554009,-0.13862942,0.0,1.7951443,2.4995556e-06,0.18,0.18,0.0,0.0
