generation,reward,actor_loss,critic_loss,entropy_loss,diversity,loss,learning_rate,left,right,kl_diversity,cosine_actions
0,-0.31000000000000005,0.12576184,0.00059417146,-0.13712192,0.0,0.7502058,7.4999903e-06,0.0,0.0,0.0,0.0
5,-0.17666666666666667,0.21419023,0.01895461,-0.13782217,0.0,1.2969728,7.4999434e-06,0.0,0.16666666666666666,0.0,0.0
10,-0.1463636363636364,0.3454641,0.14665958,-0.13573514,0.0,1.6044662,7.4998966e-06,0.0,0.09090909090909091,0.0,0.0
15,-0.21625,0.14350851,0.011120683,-0.13575494,0.0,0.76606053,7.4998497e-06,0.0,0.0625,0.0,0.0
20,-0.21000000000000002,0.33260348,0.02100446,-0.13757887,0.0,1.0194354,7.4998025e-06,0.0,0.047619047619047616,0.0,0.0
25,-0.22923076923076927,0.12874623,0.0078035677,-0.1378833,0.0,0.81703436,7.4997556e-06,0.0,0.038461538461538464,0.0,0.0
30,-0.27774193548387105,-0.07170656,0.004477922,-0.13795325,0.0,0.65605533,7.4997088e-06,0.0,0.03225806451612903,0.0,0.0
35,-0.3127777777777778,0.1355059,0.07336954,-0.13814054,0.0,1.1343385,7.499662e-06,0.0,0.027777777777777776,0.0,0.0
40,-0.29780487804878053,0.15528241,0.0076891724,-0.13837643,0.0,0.8380097,7.499615e-06,0.0,0.04878048780487805,0.0,0.0
45,-0.29695652173913045,0.3759657,0.057229757,-0.13735805,0.0,1.1500727,7.499568e-06,0.0,0.06521739130434782,0.0,0.0
50,-0.402,0.17508759,0.007171848,-0.13827285,0.0,1.0048739,7.499521e-06,0.0,0.06,0.0,0.0
55,-0.41200000000000003,0.24814904,0.048430797,-0.13796198,0.0,1.0096952,7.499474e-06,0.02,0.08,0.0,0.0
60,-0.42600000000000016,0.14362644,0.0094289705,-0.13807406,0.0,0.7523643,7.4994273e-06,0.02,0.1,0.0,0.0
65,-0.42600000000000016,0.13550098,0.042725317,-0.1353178,0.0,1.0349252,7.4993804e-06,0.02,0.12,0.0,0.0
70,-0.4300000000000002,0.15791807,0.010296268,-0.13735299,0.0,0.8177544,7.499333e-06,0.02,0.12,0.0,0.0
75,-0.44000000000000017,0.2719821,0.034596212,-0.13803123,0.0,1.3318442,7.4992863e-06,0.02,0.12,0.0,0.0
80,-0.4120000000000001,0.14608826,0.026817005,-0.13691573,0.0,0.8441673,7.4992395e-06,0.02,0.14,0.0,0.0
85,-0.4159999999999999,0.11921245,0.012748225,-0.1384784,0.0,0.8119177,7.4991926e-06,0.02,0.18,0.0,0.0
90,-0.4340000000000001,0.03203982,0.025541615,-0.13814615,0.0,1.0225401,7.4991453e-06,0.02,0.18,0.0,0.0
95,-0.4320000000000001,0.20971328,0.14106631,-0.13855614,0.0,1.493887,7.4990985e-06,0.04,0.16,0.0,0.0
100,-0.364,-0.043539092,0.04761336,-0.13779368,0.0,0.9520862,7.4990517e-06,0.04,0.16,0.0,0.0
105,-0.3919999999999999,0.2757579,0.03461401,-0.13647662,0.0,1.1421118,7.499005e-06,0.02,0.12,0.0,0.0
110,-0.3638,-0.7331226,0.48458424,-0.13807467,0.0,-0.95495915,7.498958e-06,0.02,0.12,0.0,0.0
115,-0.3558,0.13131602,0.033756055,-0.13748793,0.0,1.0066366,7.4989107e-06,0.04,0.12,0.0,0.0
120,-0.35979999999999995,0.18465827,0.0020146281,-0.13782851,0.0,1.135411,7.498864e-06,0.04,0.14,0.0,0.0
125,-0.34580000000000005,0.2586758,0.11505419,-0.13840365,0.0,1.6199746,7.498817e-06,0.06,0.14,0.0,0.0
130,-0.3557999999999999,0.23714161,0.0030955374,-0.1384328,0.0,1.0850898,7.49877e-06,0.06,0.12,0.0,0.0
135,-0.3298,0.19774747,0.014745342,-0.13618343,0.0,0.8250331,7.498723e-06,0.08,0.1,0.0,0.0
140,-0.33179999999999993,0.09669485,0.01690985,-0.13806216,0.0,0.73645437,7.498676e-06,0.08,0.08,0.0,0.0
145,-0.33179999999999993,0.24698302,0.007869616,-0.1382437,0.0,1.1871957,7.498629e-06,0.08,0.08,0.0,0.0
150,-0.2838000000000001,0.052633822,0.07251966,-0.13782139,0.0,0.9662444,7.4985824e-06,0.1,0.12,0.0,0.0
155,-0.2658000000000001,0.13858418,0.05777005,-0.13816455,0.0,0.94972897,7.4985355e-06,0.1,0.12,0.0,0.0
160,-0.3080000000000001,0.14933732,0.009442186,-0.13703983,0.0,0.89615905,7.4984882e-06,0.1,0.12,0.0,0.0
165,-0.28800000000000003,0.37668705,0.009298194,-0.13761185,0.0,1.0915118,7.4984414e-06,0.08,0.12,0.0,0.0
170,-0.27,0.12876259,0.025247127,-0.13724919,0.0,0.8863193,7.4983946e-06,0.1,0.14,0.0,0.0
175,-0.28200000000000003,0.24059081,0.00844208,-0.13712822,0.0,1.0861496,7.4983477e-06,0.1,0.16,0.0,0.0
180,-0.29,0.05172719,0.03892633,-0.13656479,0.0,0.83159155,7.4983004e-06,0.12,0.16,0.0,0.0
185,-0.3239999999999999,0.18168148,0.0009824641,-0.13169146,0.0,0.9940381,7.4982536e-06,0.1,0.14,0.0,0.0
190,-0.3339999999999999,0.12915002,0.009212514,-0.13780256,0.0,0.9301523,7.4982067e-06,0.1,0.14,0.0,0.0
195,-0.32799999999999996,0.20348924,0.0037435973,-0.13826029,0.0,0.9090718,7.49816e-06,0.08,0.14,0.0,0.0
200,-0.3520000000000001,0.10869354,0.030734193,-0.1378614,0.0,0.81677693,7.4981135e-06,0.06,0.12,0.0,0.0
