generation,reward,actor_loss,critic_loss,entropy_loss,diversity,loss,learning_rate,left,right,kl_diversity,cosine_actions
0,-0.41000000000000003,0.26088458,0.019354088,-0.13775718,0.0,1.197395,9.999987e-06,0.0,0.0,0.0,0.0
5,-0.22666666666666668,0.11792403,0.0100904405,-0.13790469,0.0,0.86663866,9.999924e-06,0.0,0.16666666666666666,0.0,0.0
10,-0.25545454545454543,0.23504737,0.0040092007,-0.13532196,0.0,0.8244055,9.999862e-06,0.0,0.18181818181818182,0.0,0.0
15,-0.29125,0.22496384,0.13410687,-0.13843787,0.0,1.6461635,9.9998e-06,0.0,0.1875,0.0,0.0
20,-0.3338095238095238,0.14337796,0.13794297,-0.13805382,0.0,1.1540475,9.999737e-06,0.0,0.14285714285714285,0.0,0.0
25,-0.31,0.1488191,0.084767595,-0.13642137,0.0,1.4442648,9.999674e-06,0.0,0.11538461538461539,0.0,0.0
30,-0.3003225806451613,0.1620052,0.0190287,-0.13848022,0.0,0.96443224,9.999611e-06,0.0,0.0967741935483871,0.0,0.0
35,-0.3183333333333333,0.20212953,0.08636603,-0.1373822,0.0,1.3273015,9.99955e-06,0.027777777777777776,0.08333333333333333,0.0,0.0
40,-0.3,0.14974454,0.10795022,-0.1383659,0.0,1.0916785,9.999487e-06,0.024390243902439025,0.12195121951219512,0.0,0.0
45,-0.31413043478260866,0.16247617,0.003420109,-0.13812931,0.0,0.8251652,9.999424e-06,0.043478260869565216,0.13043478260869565,0.0,0.0
50,-0.31579999999999997,0.12645608,0.0035266883,-0.13792603,0.0,0.7573871,9.999361e-06,0.04,0.14,0.0,0.0
55,-0.3097999999999999,0.1510503,0.053608924,-0.13820282,0.0,1.1426446,9.9992985e-06,0.04,0.12,0.0,0.0
60,-0.3238,0.15926515,0.0016665095,-0.13770787,0.0,0.7953529,9.999236e-06,0.04,0.1,0.0,0.0
65,-0.3298,0.15672308,0.01119496,-0.13827203,0.0,0.78120154,9.999174e-06,0.04,0.08,0.0,0.0
70,-0.34980000000000006,0.1941187,0.0009122982,-0.13650496,0.0,1.0950098,9.999111e-06,0.04,0.08,0.0,0.0
75,-0.3718,0.1506411,0.0018187909,-0.13829963,0.0,0.7403321,9.999048e-06,0.04,0.08,0.0,0.0
80,-0.3798,0.16306767,0.0012978518,-0.13789688,0.0,0.7519094,9.998986e-06,0.04,0.08,0.0,0.0
