generation,reward,actor_loss,critic_loss,entropy_loss,diversity,loss,learning_rate,right_up,right_down,kl_diversity,cosine_actions
430,-1.0269999999999992,0.2048104,0,0,0.49998873,0.7047991,0.00049992814,0.78,0.4,6.3280263,0.99997747
435,-1.0269999999999992,0.25961483,0,0,0.49973655,0.7593514,0.00049992726,0.78,0.36,4.1312494,0.9994731
440,-0.9016999999999993,0.12637348,0,0,0.4998058,0.6261793,0.00049992645,0.6,0.24,2.6562705,0.9996116
445,-0.9421999999999993,0.81365395,0,0,0.49996102,1.313615,0.00049992563,0.42,0.12,5.1286817,0.99992204
450,-0.9833999999999992,0.40011173,0,0,0.49996695,0.90007865,0.00049992476,0.28,0.06,5.538259,0.9999339
455,-0.9021999999999992,0.7164741,0,0,0.4999887,1.2164629,0.00049992395,0.26,0.06,6.636607,0.9999774
460,-0.8615999999999994,0.42386436,0,0,0.49986172,0.9237261,0.00049992313,0.38,0.16,3.1192827,0.99972343
465,-0.9462999999999991,0.564844,0,0,0.4999479,1.0647919,0.00049992226,0.54,0.24,4.2561746,0.9998958
470,-0.7810999999999991,0.3104707,0,0,0.49999475,0.81046546,0.00049992144,0.68,0.4,6.279846,0.9999895
475,-0.6988999999999994,0.49884266,0,0,0.4999317,0.99877435,0.0004999206,0.86,0.54,4.6731114,0.9998634
480,-0.7377999999999995,0.27845645,0,0,0.49996907,0.7784255,0.00049991976,0.94,0.6,5.2422647,0.99993813
485,-0.6558999999999997,0.42948258,0,0,0.4999501,0.9294327,0.00049991894,0.92,0.62,5.9025183,0.9999002
490,-0.6546999999999996,0.9559856,0,0,0.49996513,1.4559507,0.0004999181,0.84,0.56,6.4633236,0.99993026
495,-0.8190999999999994,0.6227699,0,0,0.49995816,1.1227281,0.00049991725,0.74,0.4,4.7229643,0.9999163
500,-0.8611999999999995,0.46681392,0,0,0.4999615,0.9667754,0.00049991644,0.6,0.28,4.5805435,0.999923
505,-0.9034999999999994,0.530609,0,0,0.49956247,1.0301715,0.0004999156,0.42,0.2,3.7231686,0.99912494
510,-1.0259999999999991,0.087935254,0,0,0.49999234,0.5879276,0.00049991475,0.28,0.06,3.2072868,0.9999847
515,-1.0677999999999992,0.41701972,0,0,0.49997506,0.9169948,0.00049991393,0.3,0.06,4.92646,0.9999501
520,-1.109899999999999,0.09372459,0,0,0.499999,0.5937236,0.00049991306,0.42,0.18,6.0488815,0.999998
525,-1.149999999999999,0.16168064,0,0,0.49996752,0.66164815,0.00049991225,0.54,0.32,5.809171,0.99993503
530,-1.109799999999999,0.14796503,0,0,0.4999943,0.64795935,0.00049991143,0.72,0.36,4.824161,0.9999886
535,-1.069099999999999,0.29596922,0,0,0.49990845,0.7958777,0.00049991056,0.8,0.4,5.345496,0.9998169
540,-1.069099999999999,0.344891,0,0,0.49996313,0.8448541,0.00049990974,0.78,0.36,4.706676,0.99992627
545,-1.069099999999999,0.28512916,0,0,0.4999867,0.78511584,0.0004999089,0.64,0.24,5.6502385,0.9999734
550,-1.028799999999999,0.3293932,0,0,0.49979073,0.82918394,0.00049990806,0.48,0.08,2.4551735,0.99958146
555,-1.068999999999999,0.2034086,0,0,0.4999987,0.7034073,0.00049990724,0.34,0.04,7.6013365,0.9999974
560,-1.1096999999999992,0.3563726,0,0,0.49990496,0.8562776,0.0004999064,0.26,0.0,4.812392,0.9998099
565,-1.0291999999999992,0.06525933,0,0,0.49984518,0.5651045,0.00049990555,0.3,0.12,3.5602264,0.99969035
570,-0.9882999999999992,0.2232228,0,0,0.49998984,0.72321266,0.00049990474,0.44,0.26,6.5356894,0.9999797
575,-1.028599999999999,0.44079253,0,0,0.4999867,0.9407792,0.0004999039,0.62,0.36,6.63788,0.9999734
580,-0.9462999999999994,0.217269,0,0,0.49987763,0.71714664,0.00049990305,0.76,0.44,3.7096608,0.99975526
585,-0.8653999999999995,0.8272782,0,0,0.49994907,1.3272272,0.00049990223,0.86,0.54,4.341046,0.99989814
590,-0.9458999999999992,0.61474717,0,0,0.49998084,1.114728,0.0004999014,0.88,0.46,6.687382,0.9999617
595,-0.9047999999999992,0.22692107,0,0,0.49991333,0.7268344,0.00049990055,0.88,0.42,4.291235,0.99982667
600,-0.9047999999999994,0.49374163,0,0,0.4999488,0.99369043,0.00049989973,0.7,0.32,2.9477737,0.9998976
605,-0.9870999999999992,0.4195447,0,0,0.4999451,0.9194898,0.0004998989,0.56,0.28,4.567576,0.9998902
610,-1.0273999999999992,0.24339059,0,0,0.4999699,0.7433605,0.00049989804,0.44,0.2,4.4125156,0.9999398
615,-1.0273999999999992,0.6554653,0,0,0.49990243,1.1553677,0.0004998972,0.3,0.18,4.991249,0.99980485
620,-1.109399999999999,0.33794552,0,0,0.49990362,0.83784914,0.0004998964,0.2,0.14,3.3520737,0.99980724
625,-1.0288999999999993,0.14897892,0,0,0.49997538,0.6489543,0.00049989554,0.28,0.18,4.333707,0.99995077
630,-0.9883999999999993,0.059112925,0,0,0.4999269,0.55903983,0.0004998947,0.42,0.3,4.7405562,0.9998538
635,-1.028999999999999,0.28819656,0,0,0.4999904,0.78818697,0.0004998939,0.58,0.32,7.090786,0.9999808
640,-0.986699999999999,0.31531662,0,0,0.4999708,0.8152874,0.00049989304,0.72,0.38,4.949104,0.9999416
645,-0.9866999999999991,0.38302833,0,0,0.49993414,0.88296247,0.0004998922,0.74,0.36,5.4980636,0.9998683
650,-1.067199999999999,0.0318587,0,0,0.49981815,0.5316768,0.0004998914,0.72,0.38,3.4282796,0.9996363
655,-1.107699999999999,0.1521448,0,0,0.49994996,0.6520948,0.00049989054,0.54,0.22,5.1147957,0.9998999
660,-1.107699999999999,0.049018413,0,0,0.49996135,0.54897976,0.0004998897,0.36,0.18,5.5697227,0.9999227
665,-1.149999999999999,0.42784274,0,0,0.4999663,0.927809,0.0004998889,0.24,0.1,3.7095263,0.9999326
670,-1.149999999999999,0.124960795,0,0,0.4997292,0.62469,0.00049988803,0.24,0.06,4.0353746,0.9994584
675,-1.149999999999999,0.069290854,0,0,0.4999954,0.5692863,0.0004998872,0.26,0.02,6.9058146,0.9999908
680,-1.109199999999999,0.2365834,0,0,0.4999702,0.7365536,0.0004998864,0.38,0.08,4.36252,0.9999404
685,-1.109199999999999,0.07287486,0,0,0.4999565,0.57283133,0.00049988553,0.48,0.14,3.632524,0.999913
690,-1.109199999999999,0.085808106,0,0,0.49983716,0.58564526,0.0004998847,0.58,0.2,4.047268,0.9996743
695,-1.109199999999999,0.12559871,0,0,0.49988204,0.6254808,0.0004998839,0.54,0.22,4.906483,0.9997641
700,-1.0682999999999991,0.20794807,0,0,0.499995,0.7079431,0.000499883,0.54,0.24,7.1687274,0.99999
705,-1.0683999999999991,0.10918122,0,0,0.49995384,0.60913503,0.0004998822,0.5,0.22,5.8704934,0.9999077
710,-1.0274999999999992,0.15972582,0,0,0.4999496,0.6596754,0.0004998814,0.58,0.24,5.4435363,0.9998992
715,-0.9870999999999992,0.18969105,0,0,0.49999297,0.68968403,0.0004998805,0.6,0.24,6.6845193,0.99998593
720,-0.9870999999999991,0.20375587,0,0,0.4999944,0.70375025,0.0004998797,0.7,0.34,4.623677,0.9999888
725,-0.9868999999999992,0.036389872,0,0,0.4999658,0.5363557,0.0004998789,0.6,0.3,6.2150016,0.9999316
730,-1.0275999999999992,0.21795681,0,0,0.49994814,0.7179049,0.000499878,0.5,0.26,4.7170143,0.9998963
735,-1.026799999999999,0.18701175,0,0,0.49997488,0.6869866,0.0004998772,0.48,0.26,5.2564163,0.99994975
740,-1.067199999999999,0.053210977,0,0,0.49997956,0.5531905,0.0004998764,0.52,0.28,6.2759132,0.9999591
745,-1.067199999999999,0.028309565,0,0,0.49998778,0.52829736,0.0004998755,0.5,0.18,6.2932844,0.99997556
750,-1.1082999999999992,0.19529009,0,0,0.49986297,0.69515306,0.0004998747,0.6,0.2,3.6125162,0.99972594
755,-1.1082999999999992,0.16570505,0,0,0.49998713,0.6656922,0.0004998739,0.68,0.2,6.64445,0.99997425
760,-1.109399999999999,0.16229561,0,0,0.49995846,0.6622541,0.000499873,0.52,0.12,5.1970153,0.9999169
765,-1.069199999999999,0.23514214,0,0,0.49998763,0.7351298,0.0004998722,0.36,0.06,6.7651653,0.99997526
770,-1.0691999999999993,0.09961259,0,0,0.49998248,0.59959507,0.0004998714,0.24,0.04,2.9268177,0.99996495
775,-1.0691999999999993,0.021230718,0,0,0.49995768,0.5211884,0.0004998705,0.16,0.02,5.6688876,0.99991536
780,-1.0691999999999993,0.08169889,0,0,0.4999961,0.58169496,0.0004998697,0.08,0.02,5.401626,0.9999922
785,-1.069399999999999,0.3689123,0,0,0.49996433,0.86887664,0.0004998689,0.2,0.08,3.6402116,0.99992865
790,-1.109599999999999,0.19615364,0,0,0.49996734,0.696121,0.000499868,0.32,0.08,4.671563,0.9999347
795,-1.109599999999999,0.13791445,0,0,0.49997127,0.6378857,0.0004998672,0.5,0.18,6.0217624,0.99994254
800,-1.109599999999999,0.17228836,0,0,0.4999956,0.67228395,0.0004998664,0.68,0.22,5.7989864,0.9999912
805,-1.109599999999999,0.15023172,0,0,0.49998015,0.6502119,0.0004998655,0.76,0.22,5.22122,0.9999603
810,-1.149999999999999,0.04419107,0,0,0.4999904,0.54418147,0.0004998647,0.66,0.16,5.6374955,0.9999808
815,-1.149999999999999,0.059296444,0,0,0.4999963,0.55929273,0.0004998639,0.56,0.22,6.1123447,0.9999926
820,-1.149999999999999,0.061005026,0,0,0.4999836,0.56098866,0.000499863,0.38,0.14,5.2023582,0.9999672
825,-1.149999999999999,0.10007843,0,0,0.49997118,0.6000496,0.0004998622,0.26,0.1,6.1837454,0.99994236
830,-1.149999999999999,0.03590528,0,0,0.49999598,0.53590125,0.0004998614,0.18,0.1,7.417571,0.99999195
835,-1.149999999999999,0.075267114,0,0,0.4999718,0.57523894,0.0004998605,0.16,0.1,5.4892993,0.9999436
840,-1.0679999999999992,0.26906946,0,0,0.4999642,0.7690337,0.0004998597,0.22,0.04,4.049096,0.9999284
845,-1.0258999999999991,0.16238116,0,0,0.49998167,0.6623628,0.00049985887,0.24,0.02,6.0265846,0.99996334
850,-1.0258999999999991,0.12571467,0,0,0.49995863,0.6256733,0.000499858,0.18,0.02,5.0947003,0.99991727
855,-1.0258999999999991,0.37406415,0,0,0.4999868,0.874051,0.0004998572,0.3,0.04,4.814059,0.9999736
860,-0.9839999999999992,0.32794237,0,0,0.4999971,0.8279395,0.00049985637,0.46,0.12,6.2548633,0.9999942
865,-1.024299999999999,0.6225493,0,0,0.49998838,1.1225376,0.0004998555,0.52,0.2,5.9361897,0.99997675
870,-1.024599999999999,0.37949076,0,0,0.49998114,0.8794719,0.0004998547,0.66,0.22,3.910658,0.9999623
875,-1.0245999999999993,0.21018559,0,0,0.49997973,0.7101653,0.00049985386,0.7,0.22,4.7837143,0.99995947
880,-1.0245999999999993,0.18956974,0,0,0.49999446,0.6895642,0.000499853,0.6,0.2,5.4690866,0.9999889
885,-1.0664999999999991,0.03618579,0,0,0.49998325,0.53616905,0.0004998522,0.46,0.14,6.5297136,0.9999665
890,-1.1081999999999992,0.038009513,0,0,0.49998975,0.5379993,0.00049985136,0.28,0.04,5.971223,0.9999795
895,-1.066999999999999,0.17884417,0,0,0.499978,0.67882216,0.0004998505,0.14,0.06,6.2528195,0.999956
900,-1.066999999999999,0.11333513,0,0,0.49999642,0.61333156,0.0004998497,0.26,0.14,7.779401,0.99999285
905,-1.0669999999999993,0.043342683,0,0,0.4999954,0.5433381,0.00049984886,0.44,0.18,5.4859633,0.9999908
910,-1.0669999999999993,0.24178834,0,0,0.49997795,0.7417663,0.000499848,0.62,0.16,5.5305457,0.9999559
915,-0.9420999999999993,0.23300323,0,0,0.49998373,0.7329869,0.00049984717,0.74,0.2,6.4369435,0.99996746
920,-1.025099999999999,0.06122715,0,0,0.4999927,0.5612199,0.00049984636,0.7,0.16,5.955802,0.9999854
925,-1.025099999999999,0.102634266,0,0,0.4999697,0.602604,0.0004998455,0.56,0.08,4.3135657,0.9999394
930,-1.0250999999999992,0.025267158,0,0,0.49999273,0.5252599,0.00049984467,0.52,0.08,4.46339,0.99998546
935,-1.0250999999999992,0.21107419,0,0,0.49999574,0.71106994,0.00049984385,0.52,0.16,4.984213,0.9999915
940,-1.108099999999999,0.21133283,0,0,0.49999624,0.7113291,0.000499843,0.58,0.16,7.570345,0.9999925
945,-0.9837999999999991,0.34122396,0,0,0.4999979,0.84122187,0.00049984216,0.6,0.16,6.7751327,0.9999958
950,-0.9837999999999991,0.31431022,0,0,0.49999145,0.81430167,0.00049984135,0.56,0.16,6.0875006,0.9999829
955,-0.9837999999999991,0.30389926,0,0,0.49999368,0.80389297,0.0004998405,0.4,0.12,7.1909394,0.99998736
960,-0.9837999999999993,0.09829639,0,0,0.49998558,0.598282,0.00049983966,0.22,0.04,6.50584,0.99997115
965,-1.0256999999999992,0.24100982,0,0,0.49999282,0.7410026,0.00049983885,0.04,0.0,4.525818,0.99998564
970,-1.149999999999999,0.2397569,0,0,0.49999785,0.73975474,0.000499838,0.08,0.0,5.879308,0.9999957
975,-1.107699999999999,0.27804714,0,0,0.49990022,0.77794737,0.00049983716,0.28,0.04,4.375757,0.99980044
980,-1.107699999999999,0.019432832,0,0,0.49997926,0.5194121,0.00049983634,0.48,0.06,6.0464635,0.9999585
985,-1.107699999999999,0.23756698,0,0,0.4998861,0.7374531,0.00049983547,0.62,0.08,3.7086034,0.9997722
990,-1.065399999999999,0.29434043,0,0,0.4999647,0.79430515,0.00049983466,0.74,0.1,6.078783,0.9999294
995,-1.065399999999999,0.086409196,0,0,0.49998534,0.58639455,0.00049983384,0.76,0.1,6.53004,0.9999707
1000,-1.107699999999999,0.18875721,0,0,0.4999749,0.68873215,0.00049983297,0.6,0.06,5.360342,0.9999498
1005,-1.107699999999999,0.12598981,0,0,0.4999994,0.6259892,0.00049983215,0.42,0.04,8.212275,0.9999988
1010,-1.107699999999999,0.10549661,0,0,0.4999922,0.6054888,0.00049983134,0.26,0.02,5.450881,0.9999844
1015,-1.149999999999999,0.026326489,0,0,0.4999953,0.52632177,0.00049983046,0.18,0.0,7.072074,0.9999906
1020,-1.149999999999999,0.02544276,0,0,0.49999925,0.525442,0.00049982965,0.22,0.0,7.7757034,0.9999985
1025,-1.149999999999999,0.024650851,0,0,0.4999962,0.52464706,0.00049982884,0.38,0.0,6.7786865,0.9999924
1030,-1.107699999999999,0.020749502,0,0,0.49999258,0.52074206,0.00049982796,0.44,0.0,6.6003914,0.99998516
1035,-1.065399999999999,0.35376737,0,0,0.4999882,0.8537556,0.00049982715,0.46,0.02,6.809417,0.9999764
1040,-1.065399999999999,0.35672948,0,0,0.49998027,0.8567097,0.00049982633,0.46,0.02,5.8689756,0.99996054
1045,-0.8963999999999992,0.1768198,0,0,0.4999852,0.676805,0.00049982546,0.48,0.06,6.0280657,0.9999704
1050,-0.7694999999999992,0.08277317,0,0,0.49999574,0.5827689,0.00049982464,0.44,0.08,5.6371613,0.9999915
1055,-0.7271999999999994,0.016563289,0,0,0.4999929,0.5165562,0.00049982383,0.5,0.12,7.4680314,0.9999858
1060,-0.7281999999999995,0.3536365,0,0,0.49999964,0.85363615,0.00049982296,0.56,0.1,6.827505,0.9999993
1065,-0.6858999999999997,0.3549838,0,0,0.4999988,0.8549826,0.00049982214,0.6,0.14,5.9107866,0.9999976
1070,-0.8548999999999993,0.07464695,0,0,0.49999732,0.57464427,0.0004998213,0.66,0.12,8.099787,0.99999464
1075,-0.9817999999999993,0.3860133,0,0,0.4999971,0.8860104,0.00049982045,0.7,0.1,8.249421,0.9999942
1080,-1.0240999999999991,0.2658878,0,0,0.49999386,0.76588166,0.00049981964,0.74,0.08,7.378654,0.9999877
1085,-0.8965999999999991,0.15959401,0,0,0.4999988,0.6595928,0.0004998188,0.72,0.1,7.280397,0.9999976
1090,-0.9388999999999993,0.25203717,0,0,0.4999951,0.7520323,0.00049981795,0.64,0.06,7.7524133,0.9999902
1095,-0.8119999999999992,0.019634461,0,0,0.4999941,0.5196286,0.00049981714,0.58,0.08,6.9514346,0.9999882
1100,-0.8119999999999995,0.23184232,0,0,0.49999148,0.7318338,0.0004998163,0.58,0.08,5.4168553,0.99998295
1105,-0.8542999999999995,0.0872268,0,0,0.49999633,0.5872231,0.00049981545,0.6,0.06,6.2597103,0.99999267
1110,-0.9384999999999992,0.18327855,0,0,0.49999848,0.683277,0.00049981463,0.58,0.08,5.4928184,0.99999696
1115,-0.9384999999999992,0.23565575,0,0,0.49999908,0.73565483,0.0004998138,0.58,0.08,6.598728,0.99999815
1120,-1.023099999999999,0.25423625,0,0,0.4999924,0.75422865,0.000499813,0.48,0.08,6.4582195,0.9999848
1125,-0.9825999999999993,0.18805805,0,0,0.499999,0.68805707,0.00049981213,0.46,0.1,7.829056,0.999998
1130,-0.9825999999999993,0.0353209,0,0,0.49999553,0.5353164,0.0004998113,0.42,0.1,6.029005,0.99999106
1135,-1.0252999999999992,0.18976025,0,0,0.49998027,0.68974054,0.0004998105,0.48,0.08,3.8728528,0.99996054
1140,-1.0252999999999992,0.06965667,0,0,0.49998802,0.5696447,0.0004998096,0.48,0.08,5.7026176,0.99997604
1145,-1.0675999999999992,0.11890946,0,0,0.49999705,0.6189065,0.0004998088,0.44,0.04,6.6261253,0.9999941
