generation,reward,actor_loss,critic_loss,entropy_loss,diversity,loss,learning_rate,left,right,kl_diversity,cosine_actions
0,-0.29749999999999993,0.06046295,0.0022217783,-0.1378033,0.0,8.035559,2.4999968e-05,0.0,0.25,-714.6948,630.1124963760376
5,-0.40166666666666667,0.14691448,0.04268595,-0.13769475,0.0,7.3644915,2.4999812e-05,0.020833333333333332,0.10416666666666667,-713.3865,629.5525436401367
10,-0.3117999999999999,0.3266257,0.017263655,-0.13750465,0.0,7.7301273,2.4999656e-05,0.08,0.14,-719.0473,622.2188653945923
15,-0.3438000000000001,0.109559305,0.0076494245,-0.1383187,0.0,8.125068,2.49995e-05,0.08,0.14,-714.3388,629.5073652267456
20,-0.27539999999999987,0.1547718,0.008022824,-0.13785815,0.0,6.910004,2.4999343e-05,0.1,0.12,-714.5088,632.4767875671387
25,-0.32780000000000004,0.23418984,0.016768934,-0.1372747,0.0,7.683748,2.4999186e-05,0.02,0.08,-715.0731,629.1130228042603
30,-0.22759999999999997,0.21675518,0.005132916,-0.13816105,0.0,6.8919916,2.499903e-05,0.04,0.1,-711.20825,633.4977178573608
35,-0.22780000000000006,0.28495067,0.04127297,-0.1383922,0.0,7.5873814,2.4998873e-05,0.04,0.12,-713.09753,631.2726383209229
40,-0.3600000000000001,0.24221374,0.0042888415,-0.13783525,0.0,7.436521,2.4998717e-05,0.04,0.08,-711.4164,623.7439708709717
45,-0.2997999999999999,0.16626152,0.0055517084,-0.13312517,0.0,7.6933203,2.499856e-05,0.06,0.12,-713.59796,629.6618127822876
50,-0.332,0.15348312,0.008294838,-0.13231666,0.0,6.4394727,2.4998404e-05,0.06,0.12,-709.9592,626.899003982544
55,-0.2193999999999999,0.1869255,0.005218858,-0.1377348,0.0,6.77244,2.4998248e-05,0.1,0.2,-709.7867,630.2686395645142
60,-0.1695999999999999,0.09247537,0.002125087,-0.13604085,0.0,3.2963345,2.4998091e-05,0.1,0.16,-714.458,572.5538835525513
65,-0.1232,0.11767716,0.0016003774,-0.136171,0.0,4.9820323,2.4997935e-05,0.04,0.18,-716.0115,616.5198392868042
70,-0.19940000000000002,0.24296506,0.004217134,-0.13705574,0.0,7.111058,2.4997778e-05,0.08,0.22,-713.21674,617.8949041366577
75,-0.2895999999999999,0.12504797,0.004943272,-0.13733368,0.0,7.115024,2.4997622e-05,0.1,0.24,-710.1002,597.0552625656128
80,-0.154,0.21228239,0.031644683,-0.13732027,0.0,6.164479,2.4997466e-05,0.16,0.26,-712.8972,607.9039278030396
85,-0.0974,0.1442806,0.0020506554,-0.13008773,0.0,6.948091,2.4997309e-05,0.12,0.28,-710.877,620.5349998474121
90,-0.04479999999999997,0.07587949,0.0018040638,-0.12423628,0.0,3.9695172,2.4997153e-05,0.22,0.34,-718.18115,602.9748611450195
95,0.1384,0.07199685,0.0065184846,-0.13570349,0.0,5.2661886,2.4996994e-05,0.24,0.36,-715.30994,612.8063201904297
100,0.08800000000000004,0.1143367,0.01197716,-0.12922125,0.0,-4.05867,2.4996838e-05,0.24,0.3,-719.66156,591.6661586761475
105,0.4044,-0.8656932,0.33501694,-0.1103632,0.0,-4.2510033,2.4996682e-05,0.34,0.4,-714.7671,602.136905670166
110,0.5861999999999998,-0.8338144,0.2435931,-0.0754714,0.0,-11.192309,2.4996525e-05,0.26,0.5,-718.7989,566.5643491744995
115,0.5841999999999997,0.054955352,0.025066657,-0.06680049,0.0,-7.86086,2.4996369e-05,0.26,0.48,-721.8756,596.9183216094971
120,0.5719999999999997,0.07652851,0.029345363,-0.055633403,0.0,-12.859059,2.4996212e-05,0.3,0.46,-716.7849,591.8851108551025
125,0.7415999999999999,0.13999622,0.039593548,-0.13053338,0.0,-15.389965,2.4996056e-05,0.2,0.66,-716.5469,617.3473739624023
130,0.6607999999999999,0.13588662,0.09372933,-0.12371283,0.0,-4.0219736,2.49959e-05,0.12,0.62,-720.17126,609.4101657867432
135,0.6343999999999999,-0.7559212,0.15474394,-0.062829375,0.0,-13.356379,2.4995743e-05,0.06,0.64,-719.2793,583.691484451294
140,0.6161999999999996,-1.0873344,0.3324901,-0.059910603,0.0,-14.36071,2.4995587e-05,0.04,0.8,-718.29675,621.9363136291504
145,0.392,-1.0434629,0.13384214,-0.05564762,0.0,-8.582575,2.499543e-05,0.02,0.62,-717.8634,621.9023504257202
150,0.4323999999999997,0.052507207,0.1340045,-0.035841174,0.0,-5.1961856,2.4995274e-05,0.02,0.68,-717.31836,629.4969291687012
155,0.23240000000000016,0.07822412,0.024141613,-0.06936937,0.0,-3.203223,2.4995117e-05,0.0,0.62,-719.35626,626.2623481750488
160,0.16780000000000012,0.049273316,0.009354493,-0.039995193,0.0,-2.3482625,2.499496e-05,0.02,0.42,-720.03876,635.8465900421143
165,0.08700000000000012,0.038537588,0.0118153915,-0.028429244,0.0,-0.15686165,2.4994804e-05,0.02,0.28,-719.7853,633.7376823425293
170,0.050600000000000006,-0.006600153,0.048964385,-0.0009454448,0.0,1.3568137,2.4994648e-05,0.0,0.22,-713.9787,635.830057144165
175,0.030399999999999993,0.05874587,0.022146497,-0.04680975,0.0,2.4328423,2.4994491e-05,0.0,0.1,-718.47375,637.1679449081421
180,-0.010000000000000004,0.02356172,0.0038248925,-0.013861514,0.0,1.4301949,2.4994335e-05,0.0,0.12,-716.72876,639.4877643585205
185,-0.010000000000000004,0.01097249,0.014675045,-0.0004657479,0.0,1.4829917,2.4994179e-05,0.0,0.06,-720.90985,639.9886150360107
190,-0.010000000000000004,0.009308983,0.00010132312,-1.267722e-05,0.0,1.1788383,2.4994022e-05,0.0,0.02,-719.9077,639.9289226531982
195,-0.010000000000000004,0.010670733,0.0033170888,-0.00024835215,0.0,0.8023343,2.4993866e-05,0.0,0.0,-716.8904,639.2315464019775
200,-0.010000000000000004,-0.06023226,0.00877681,-0.0017822316,0.0,0.8546257,2.4993711e-05,0.0,0.0,-718.05396,639.9527359008789
205,-0.012000000000000005,0.18479636,0.061366618,-8.8934874e-05,0.0,1.5308654,2.4993555e-05,0.0,0.02,-720.1173,639.9854488372803
210,-0.010000000000000004,0.009213077,3.896231e-05,-0.00024895187,0.0,1.0299854,2.4993398e-05,0.0,0.0,-721.03424,639.9776439666748
215,-0.010000000000000004,0.013091542,0.014414435,-0.004319454,0.0,1.0000521,2.4993242e-05,0.0,0.02,-719.0604,639.9731788635254
220,-0.010000000000000004,0.019867774,0.0068972865,-0.009705824,0.0,0.8453049,2.4993085e-05,0.0,0.0,-717.56885,639.5728759765625
225,-0.010000000000000004,0.010151032,0.0041556447,-3.8808626e-05,0.0,0.7639035,2.4992929e-05,0.0,0.04,-721.26654,639.9986886978149
