generation,reward,actor_loss,critic_loss,entropy_loss,diversity,loss,learning_rate,left,right,kl_diversity,cosine_actions
0,-0.2725,0.38323176,0.14737609,-0.13764094,0.0,20.476957,2.4999968e-05,0.0625,0.1875,-714.4913,2504.8076601028442
5,-0.368,0.24149296,0.005105153,-0.138423,0.0,16.511312,2.4999812e-05,0.08,0.06,-712.95123,2518.0202741622925
10,-0.41600000000000015,0.23964658,0.06470152,-0.13841052,0.0,14.923059,2.4999656e-05,0.04,0.08,-713.68823,2507.112648010254
15,-0.30779999999999996,0.332043,0.02090298,-0.13841319,0.0,15.519797,2.49995e-05,0.06,0.06,-714.0503,2503.551459312439
20,-0.3699999999999999,0.17753902,0.0019502157,-0.13849537,0.0,14.808926,2.4999343e-05,0.02,0.06,-712.1392,2507.814365386963
25,-0.2838,0.14742659,0.0010097625,-0.13806728,0.0,14.83074,2.4999186e-05,0.04,0.1,-712.2511,2488.2316131591797
30,-0.27780000000000005,0.12114367,0.0006605992,-0.13596371,0.0,14.015555,2.499903e-05,0.06,0.08,-713.52466,2476.488564491272
35,-0.21180000000000004,0.16035338,0.012565549,-0.138115,0.0,13.946327,2.4998873e-05,0.04,0.18,-711.54285,2515.0126161575317
40,-0.324,0.10858622,0.0007854516,-0.13626182,0.0,14.652606,2.4998717e-05,0.14,0.06,-711.29724,2488.638569831848
45,-0.23960000000000004,0.21995915,0.008755286,-0.131193,0.0,11.042086,2.499856e-05,0.1,0.12,-713.90015,2478.471484184265
50,-0.2018,0.14737286,0.0033923797,-0.13792486,0.0,12.244743,2.4998404e-05,0.12,0.1,-714.5122,2438.9840688705444
55,-0.15960000000000005,0.16754808,0.0063838693,-0.13741468,0.0,13.334807,2.4998248e-05,0.06,0.2,-714.3623,2458.757924079895
60,-0.03640000000000001,-0.74376947,0.31976652,-0.12888996,0.0,7.2463646,2.4998091e-05,0.2,0.18,-709.0344,2464.5878534317017
65,-0.09519999999999998,0.13328601,0.03696589,-0.11556428,0.0,7.2408295,2.4997935e-05,0.14,0.12,-713.7514,2360.7745904922485
70,0.15700000000000006,0.061984636,0.001732052,-0.04311643,0.0,4.5271378,2.4997778e-05,0.32,0.28,-713.1367,2360.0950384140015
75,0.1948000000000001,0.11537656,0.0003915553,-0.10742996,0.0,4.784364,2.4997622e-05,0.32,0.28,-716.1743,2352.730333328247
80,0.27340000000000003,-0.7484233,0.35946333,-0.0836552,0.0,-9.28387,2.4997466e-05,0.36,0.16,-716.5656,2373.8527240753174
85,0.1176000000000001,0.07921712,0.0025680815,-0.096028306,0.0,4.0629177,2.4997309e-05,0.36,0.12,-713.64966,2409.204912185669
90,0.2246000000000001,0.049439203,0.019239279,-0.039121743,0.0,-4.7508154,2.4997153e-05,0.38,0.14,-716.4387,2439.0930738449097
95,0.22640000000000018,-1.104714,0.22047026,-0.0094118295,0.0,-3.0361533,2.4996994e-05,0.46,0.12,-717.8811,2433.692638397217
100,0.29300000000000015,0.09242346,0.008028147,-0.09315309,0.0,-2.7843103,2.4996838e-05,0.44,0.06,-716.18445,2475.132490158081
105,0.36180000000000007,-1.0887516,0.34159178,-0.044370215,0.0,-10.284701,2.4996682e-05,0.44,0.12,-718.93317,2486.6090326309204
110,0.15160000000000007,-0.21076106,0.31795555,-0.027459277,0.0,-4.9281874,2.4996525e-05,0.3,0.06,-716.43915,2499.2136793136597
115,0.006199999999999995,0.013266717,0.023175472,-0.0029899299,0.0,5.044256,2.4996369e-05,0.2,0.04,-715.6966,2491.173261642456
120,0.010199999999999996,0.16155241,0.019015774,-0.061676275,0.0,1.877236,2.4996212e-05,0.04,0.02,-718.4178,2516.9132862091064
125,0.008199999999999994,0.019231744,0.00017110416,-0.0029522197,0.0,2.8721263,2.4996056e-05,0.08,0.0,-715.726,2557.1481857299805
130,-0.010000000000000004,-0.02632415,0.00073809666,-0.0022962892,0.0,2.3125467,2.49959e-05,0.02,0.0,-717.7533,2551.2475299835205
135,-0.010000000000000004,-0.05074702,0.010972861,-0.00052761025,0.0,2.8800433,2.4995743e-05,0.02,0.0,-717.775,2555.044334411621
140,-0.010000000000000004,0.0101795485,0.0016090715,-0.001002922,0.0,1.835949,2.4995587e-05,0.0,0.0,-718.8043,2559.9175148010254
145,-0.010000000000000004,0.009131437,0.00047259405,-0.0016984917,0.0,1.231866,2.499543e-05,0.0,0.0,-716.2316,2559.1448154449463
150,-0.012000000000000004,0.047391765,0.005407134,-1.4827413e-06,0.0,1.4668901,2.4995274e-05,0.08,0.0,-720.1683,2559.950357437134
155,-0.010000000000000004,-0.1076721,0.002249069,-7.901296e-06,0.0,1.3847377,2.4995117e-05,0.0,0.0,-716.71075,2558.8885383605957
160,-0.010000000000000004,0.008813153,7.4086696e-05,-2.8652355e-10,0.0,1.6605804,2.499496e-05,0.0,0.0,-716.5862,2559.9496459960938
165,-0.010000000000000004,0.023719681,0.0035655145,-4.1531607e-07,0.0,1.1407287,2.4994804e-05,0.0,0.0,-716.49396,2559.268392562866
170,-0.010000000000000004,0.034647595,0.0002240035,-2.132249e-06,0.0,0.9977486,2.4994648e-05,0.0,0.0,-717.2867,2559.999557495117
175,-0.010000000000000004,0.059262864,0.007922693,-2.4773388e-05,0.0,1.1368015,2.4994491e-05,0.0,0.0,-718.48145,2558.4857692718506
180,-0.010000000000000004,0.008684079,0.0002684262,-0.000106415086,0.0,1.0998962,2.4994335e-05,0.0,0.0,-717.315,2559.6773891448975
185,-0.010000000000000004,0.008584699,0.0002757329,-1.592572e-09,0.0,1.0362132,2.4994179e-05,0.0,0.0,-720.8201,2559.999164581299
190,-0.010000000000000004,0.008970046,8.8893794e-05,-5.6025535e-11,0.0,1.1067711,2.4994022e-05,0.0,0.0,-720.2234,2559.6120052337646
195,-0.010000000000000004,0.010457272,0.0013962202,-0.0020556392,0.0,1.0030912,2.4993866e-05,0.0,0.0,-717.7252,2559.9946327209473
200,-0.010000000000000004,0.010904564,0.00030968027,-0.0020372365,0.0,0.96094644,2.4993711e-05,0.0,0.0,-713.91235,2559.9989223480225
205,-0.010000000000000004,-0.014750213,0.00046887028,-1.7249295e-06,0.0,1.0583804,2.4993555e-05,0.0,0.0,-717.0714,2559.952383995056
210,-0.010000000000000004,0.009076757,0.00044004,-0.00011268085,0.0,1.3751293,2.4993398e-05,0.0,0.0,-719.70544,2559.9995307922363
215,-0.010000000000000004,0.007912996,0.00063913374,-2.1491103e-06,0.0,1.2145079,2.4993242e-05,0.0,0.0,-717.1847,2559.997417449951
220,-0.010000000000000004,0.009526841,5.3880678e-05,-6.84149e-07,0.0,0.906122,2.4993085e-05,0.0,0.0,-720.5943,2560.0
225,-0.010000000000000004,0.008835237,0.0007405057,-5.706351e-06,0.0,0.9208398,2.4992929e-05,0.0,0.0,-717.5616,2559.999942779541
230,-0.010000000000000004,0.010728497,0.00014461108,-0.0022821203,0.0,0.93769914,2.4992773e-05,0.0,0.0,-718.6907,2559.9974250793457
235,-0.010000000000000004,-0.024114816,0.003952144,-4.7428744e-05,0.0,1.1460835,2.4992616e-05,0.0,0.0,-716.46423,2559.999973297119
240,-0.010000000000000004,0.009522826,0.0018797403,-1.14813986e-07,0.0,1.3645078,2.499246e-05,0.0,0.0,-717.66833,2558.651638031006
245,-0.010000000000000004,0.04580588,0.0016887849,-0.00075695995,0.0,0.8467564,2.4992303e-05,0.0,0.0,-717.50165,2559.9997787475586
250,-0.010000000000000004,0.008927826,2.8454086e-05,-1.2677526e-05,0.0,0.8925275,2.4992147e-05,0.0,0.0,-717.11926,2560.0
255,-0.010000000000000004,-0.013656487,0.0006468365,-2.1971653e-06,0.0,0.75996333,2.499199e-05,0.0,0.0,-719.34106,2559.997604370117
260,-0.010000000000000004,0.008889288,1.8088862e-05,-9.5065825e-06,0.0,0.81878775,2.4991834e-05,0.0,0.0,-716.71704,2559.991979598999
265,-0.010000000000000004,-0.01528169,0.0010049269,-1.7771244e-09,0.0,0.90077066,2.4991677e-05,0.0,0.0,-714.8198,2560.0
270,-0.010000000000000004,0.008588813,0.00051161856,-7.9823366e-08,0.0,0.8322837,2.4991521e-05,0.0,0.0,-717.46204,2559.999942779541
275,-0.010000000000000004,0.0094654495,0.0057847714,-6.6655823e-09,0.0,1.2801819,2.4991365e-05,0.0,0.0,-715.25934,2559.9774208068848
280,-0.010000000000000004,0.009366788,0.0025479314,-1.950431e-07,0.0,0.7264522,2.4991208e-05,0.0,0.0,-718.823,2559.999599456787
285,-0.010000000000000004,0.009222343,2.8446245e-06,-0.0005889454,0.0,0.9628756,2.4991052e-05,0.0,0.0,-718.8713,2559.9992351531982
290,-0.010000000000000004,0.010103205,0.004211935,-0.00039204737,0.0,0.80167013,2.4990895e-05,0.0,0.0,-716.0645,2559.9998321533203
295,-0.010000000000000004,0.008510603,0.00025550817,-3.5958903e-09,0.0,0.7847951,2.4990739e-05,0.0,0.0,-717.9117,2560.0
300,-0.010000000000000004,-0.019580897,0.00018136593,-1.11086024e-07,0.0,0.8722692,2.4990582e-05,0.0,0.0,-717.1074,2559.9734020233154
305,-0.010000000000000004,-0.009763673,0.00010813402,-6.9964003e-06,0.0,0.83093506,2.4990426e-05,0.0,0.0,-716.72986,2560.0
310,-0.010000000000000004,0.008569912,6.376599e-05,-1.89585e-11,0.0,0.8196046,2.499027e-05,0.0,0.0,-718.1146,2560.0
315,-0.010000000000000004,-0.043482464,0.004529318,-1.301619e-12,0.0,0.83491504,2.4990113e-05,0.0,0.0,-716.2262,2559.9968032836914
320,-0.010000000000000004,0.010006548,0.00045766623,-5.2626746e-07,0.0,0.78156203,2.4989957e-05,0.0,0.0,-719.0107,2560.0
325,-0.010000000000000004,0.032173097,6.0488946e-05,-2.884715e-14,0.0,0.8158824,2.49898e-05,0.0,0.0,-718.86804,2559.9999713897705
330,-0.010000000000000004,0.008599611,0.00024682138,-2.050718e-06,0.0,1.008791,2.4989644e-05,0.0,0.0,-719.2917,2559.9945793151855
335,-0.010000000000000004,0.009068756,0.00013263486,-5.8934907e-06,0.0,0.7846699,2.4989487e-05,0.0,0.0,-713.88385,2560.0
340,-0.010000000000000004,0.01591714,0.00047972024,-7.8028755e-08,0.0,0.7829401,2.4989331e-05,0.0,0.0,-717.3318,2559.9975357055664
345,-0.010000000000000004,0.038249906,0.0007092194,-5.92955e-07,0.0,0.9373344,2.4989175e-05,0.0,0.0,-716.9025,2559.9972343444824
350,-0.010000000000000004,0.011211637,2.0119253e-06,-4.1663822e-07,0.0,0.76312673,2.4989018e-05,0.0,0.0,-714.9683,2560.0
355,-0.010000000000000004,-0.015633345,0.0063014347,-5.512316e-07,0.0,0.8789359,2.4988862e-05,0.0,0.0,-717.03125,2560.0
360,-0.010000000000000004,0.009579337,6.748399e-05,-6.400525e-07,0.0,0.7128307,2.4988705e-05,0.0,0.0,-714.0675,2560.0
365,-0.010000000000000004,0.009538304,0.0036043937,-4.838277e-08,0.0,0.71480787,2.4988549e-05,0.0,0.0,-718.3528,2559.9998569488525
370,-0.010000000000000004,-0.012431119,0.0043148813,-5.2820906e-06,0.0,0.8392303,2.4988392e-05,0.0,0.0,-716.74286,2560.0
375,-0.010000000000000004,0.00426711,0.00028054358,-2.3058742e-06,0.0,0.65637124,2.4988236e-05,0.0,0.0,-716.6052,2560.0
380,-0.010000000000000004,0.012764128,0.00017070165,-8.320271e-05,0.0,0.7267818,2.498808e-05,0.0,0.0,-715.35297,2560.0
385,-0.010000000000000004,0.008466728,0.0015542624,-1.6115713e-07,0.0,0.63608295,2.4987923e-05,0.0,0.0,-716.19763,2559.9997997283936
390,-0.010000000000000004,-0.00987862,0.0006202892,-9.0799723e-10,0.0,0.8349703,2.4987767e-05,0.0,0.0,-719.71783,2560.0
395,-0.010000000000000004,0.009300073,0.0012657838,-3.0738722e-08,0.0,0.7823742,2.498761e-05,0.0,0.0,-718.36395,2559.9998569488525
400,-0.010000000000000004,0.007993609,0.00012774106,-2.1620838e-08,0.0,0.67473274,2.4987454e-05,0.0,0.0,-717.33203,2560.0
405,-0.010000000000000004,0.0093680825,0.006682785,-3.1526943e-05,0.0,0.8435488,2.4987297e-05,0.0,0.0,-717.1211,2560.0
410,-0.010000000000000004,0.0082101505,0.0006126071,-3.8215178e-11,0.0,0.8170163,2.4987141e-05,0.0,0.0,-715.5935,2560.0
415,-0.010000000000000004,0.008970306,4.59991e-05,-3.46748e-06,0.0,0.793062,2.4986984e-05,0.0,0.0,-713.73883,2560.0
420,-0.010000000000000004,0.023682507,4.8311023e-05,-2.6280512e-07,0.0,0.772889,2.4986828e-05,0.0,0.0,-717.8893,2560.0
425,-0.010000000000000004,0.00961937,0.0009554493,-3.790451e-11,0.0,0.790373,2.4986672e-05,0.0,0.0,-715.48535,2559.9999713897705
430,-0.010000000000000004,0.00931432,0.0012196994,-8.3959767e-10,0.0,0.804348,2.4986515e-05,0.0,0.0,-714.8572,2560.0
435,-0.010000000000000004,0.004257676,0.00012502531,-5.707283e-06,0.0,0.6587821,2.4986359e-05,0.0,0.0,-718.89233,2559.9999713897705
440,-0.010000000000000004,0.022320917,0.0022630864,-4.486046e-07,0.0,0.6700497,2.4986204e-05,0.0,0.0,-715.8141,2560.0
445,-0.010000000000000004,0.008965075,1.0409875e-07,-1.3240913e-10,0.0,0.6684034,2.4986048e-05,0.0,0.0,-715.672,2559.999599456787
450,-0.010000000000000004,0.051064707,0.00048413372,-1.4649629e-05,0.0,0.675697,2.4985891e-05,0.0,0.0,-715.42755,2559.9998569488525
455,-0.010000000000000004,0.02563735,0.00019162698,-5.214597e-12,0.0,0.84271467,2.4985735e-05,0.0,0.0,-717.56464,2560.0
460,-0.010000000000000004,0.009472709,0.0017568637,-6.2855706e-15,0.0,0.76995957,2.4985578e-05,0.0,0.0,-717.87354,2560.0
465,-0.010000000000000004,-0.02955365,0.0023114313,-4.2619615e-14,0.0,0.71781105,2.4985422e-05,0.0,0.0,-716.31647,2559.9999713897705
470,-0.010000000000000004,0.008722881,0.00031941198,-4.70301e-13,0.0,0.71848786,2.4985266e-05,0.0,0.0,-716.2183,2560.0
475,-0.010000000000000004,0.010464307,0.001937785,-1.676053e-05,0.0,0.76217484,2.498511e-05,0.0,0.0,-718.8652,2560.0
480,-0.010000000000000004,-0.004547244,5.441942e-05,-7.7687764e-07,0.0,0.7484709,2.4984953e-05,0.0,0.0,-718.38184,2559.999942779541
485,-0.010000000000000004,0.008541365,0.001833709,-2.2907177e-07,0.0,0.6932487,2.4984796e-05,0.0,0.0,-715.1017,2559.9999465942383
490,-0.010000000000000004,0.0049624853,5.218345e-05,-0.00096542964,0.0,0.7278546,2.498464e-05,0.0,0.0,-715.49634,2559.9997177124023
495,-0.010000000000000004,0.012245023,9.4176685e-05,-1.4146757e-06,0.0,0.824122,2.4984483e-05,0.0,0.0,-714.0271,2560.0
500,-0.010000000000000004,0.007825222,0.0013713867,-3.2109413e-12,0.0,0.75167453,2.4984327e-05,0.0,0.0,-715.1156,2560.0
505,-0.010000000000000004,0.009175272,0.0020703964,-1.3440063e-05,0.0,0.65410995,2.498417e-05,0.0,0.0,-717.2894,2560.0
510,-0.010000000000000004,0.008565266,0.0023051181,-5.4266895e-12,0.0,0.74470186,2.4984014e-05,0.0,0.0,-716.7672,2560.0
515,-0.010000000000000004,0.007465848,0.0022605483,-6.443471e-08,0.0,0.79259914,2.4983858e-05,0.0,0.0,-718.11346,2560.0
520,-0.010000000000000004,0.0069913003,1.063236e-06,-3.0679245e-10,0.0,0.69399834,2.4983701e-05,0.0,0.0,-715.4253,2560.0
525,-0.010000000000000004,0.008479397,5.2668845e-05,-2.7772069e-08,0.0,0.7402343,2.4983545e-05,0.0,0.0,-713.248,2560.0
530,-0.010000000000000004,-0.013709266,0.0006808076,-1.8282054e-09,0.0,0.71868414,2.4983388e-05,0.0,0.0,-717.4837,2560.0
535,-0.010000000000000004,0.0035634777,0.002889845,-1.121964e-07,0.0,0.7727962,2.4983232e-05,0.0,0.0,-714.7058,2560.0
540,-0.010000000000000004,0.008222379,0.00013574987,-4.787873e-09,0.0,0.69273496,2.4983075e-05,0.0,0.0,-715.22156,2560.0
545,-0.010000000000000004,0.024503605,0.000784987,-5.853061e-09,0.0,0.8016502,2.4982919e-05,0.0,0.0,-715.5631,2560.0
550,-0.010000000000000004,0.02080927,0.0009057711,-1.8664925e-09,0.0,0.66740304,2.4982763e-05,0.0,0.0,-713.44586,2560.0
555,-0.010000000000000004,0.00937186,0.0012857507,-4.6789953e-07,0.0,0.74769056,2.4982606e-05,0.0,0.0,-716.53925,2560.0
560,-0.010000000000000004,0.008406998,0.00040448323,-1.09059164e-10,0.0,0.7605945,2.498245e-05,0.0,0.0,-713.8977,2560.0
565,-0.010000000000000004,0.009153001,0.0002856191,-1.1965426e-11,0.0,0.7600834,2.4982293e-05,0.0,0.0,-713.88434,2560.0
570,-0.010000000000000004,0.008481558,0.00015313756,-6.37601e-07,0.0,0.7560098,2.4982137e-05,0.0,0.0,-714.60394,2560.0
575,-0.010000000000000004,0.008010264,0.0002224975,-2.0558915e-13,0.0,0.77002394,2.498198e-05,0.0,0.0,-715.5062,2560.0
580,-0.010000000000000004,0.009472975,9.104543e-05,-4.523337e-16,0.0,0.7018535,2.4981824e-05,0.0,0.0,-715.2312,2560.0
585,-0.010000000000000004,0.0082344385,0.0018623674,-2.5987493e-08,0.0,0.7598697,2.4981668e-05,0.0,0.0,-715.1314,2560.0
590,-0.010000000000000004,0.011714793,0.00010724658,-1.0243946e-08,0.0,0.65075433,2.4981513e-05,0.0,0.0,-717.266,2560.0
595,-0.010000000000000004,0.008265428,7.424691e-05,-1.7888987e-14,0.0,0.6854026,2.4981357e-05,0.0,0.0,-713.43726,2560.0
