generation,reward,actor_loss,critic_loss,entropy_loss,diversity,loss,learning_rate,left,right,kl_diversity,cosine_actions
0,-0.21000000000000002,0.14714542,3.3436e-05,-0.13862944,0.0,0.77810717,2.4999968e-05,0.0,0.0,0.0,0.0
5,-0.31,0.1481724,2.9376686e-05,-0.13862939,0.0,0.7647102,2.4999812e-05,0.16666666666666666,0.16666666666666666,0.0,0.0
10,-0.3281818181818182,0.19310366,0.0023118632,-0.1386293,0.0,0.9601755,2.4999656e-05,0.09090909090909091,0.09090909090909091,0.0,0.0
15,-0.32875,0.14693192,7.104677e-08,-0.13862908,0.0,0.762288,2.49995e-05,0.0625,0.0625,0.0,0.0
20,-0.31476190476190474,0.18569732,0.0017725669,-0.13862891,0.0,1.073579,2.4999343e-05,0.047619047619047616,0.09523809523809523,0.0,0.0
25,-0.36769230769230765,0.14752027,5.365414e-05,-0.13862741,0.0,0.7470331,2.4999186e-05,0.038461538461538464,0.11538461538461539,0.0,0.0
30,-0.3164516129032257,0.14805976,3.540203e-05,-0.13862716,0.0,0.7339463,2.499903e-05,0.03225806451612903,0.12903225806451613,0.0,0.0
35,-0.3294444444444444,0.23810463,0.0024251814,-0.13862135,0.0,0.9327823,2.4998873e-05,0.027777777777777776,0.1111111111111111,0.0,0.0
40,-0.32219512195121947,0.19213188,0.0013574256,-0.13859825,0.0,0.791853,2.4998717e-05,0.04878048780487805,0.0975609756097561,0.0,0.0
45,-0.3078260869565217,0.1458723,0.00014739326,-0.13850272,0.0,0.73095614,2.499856e-05,0.043478260869565216,0.08695652173913043,0.0,0.0
50,-0.298,0.14727657,0.000111467714,-0.13783424,0.0,0.78264713,2.4998404e-05,0.04,0.08,0.0,0.0
55,-0.282,0.1338514,0.00012835102,-0.1251163,0.0,0.69043857,2.4998248e-05,0.02,0.08,0.0,0.0
60,-0.2116,0.098224625,5.8563353e-07,-0.09051877,0.0,0.48676687,2.4998091e-05,0.02,0.14,0.0,0.0
65,-0.09879999999999996,-0.8448528,0.46451315,-0.06313511,0.0,-2.1748188,2.4997935e-05,0.04,0.2,0.0,0.0
70,0.008000000000000073,-0.8147722,0.4126475,-0.06720751,0.0,-2.1004388,2.4997778e-05,0.04,0.28,0.0,0.0
75,0.16700000000000004,-0.8698182,0.42958543,-0.05074234,0.0,-2.2277343,2.4997622e-05,0.04,0.36,0.0,0.0
80,0.19120000000000004,0.052661367,0.00015211562,-0.044756915,0.0,0.2700702,2.4997466e-05,0.04,0.42,0.0,0.0
