generation,reward,actor_loss,critic_loss,entropy_loss,diversity,loss,learning_rate,left,right,kl_diversity,cosine_actions
0,-0.01,0.18400887,13.915186,-0.13456886,0.0,63.561092,2.4999968e-05,0.0,0.0,0.0,0.0
5,-0.9933333333333335,-0.096190274,10.210659,-0.030986784,0.0,79.103355,2.4999812e-05,0.16666666666666666,0.0,0.0,0.0
10,-1.2372727272727275,0.18179393,12.864648,-0.09152656,0.0,73.86288,2.4999656e-05,0.09090909090909091,0.0,0.0,0.0
15,-0.9537500000000001,0.055822946,3.483141,-0.041167334,0.0,14.636068,2.49995e-05,0.0625,0.0,0.0,0.0
20,-1.2052380952380954,0.42271933,51.118683,-0.05460614,0.0,230.812,2.4999343e-05,0.047619047619047616,0.0,0.0,0.0
25,-1.0907692307692314,2.066531,11.221058,-0.10841056,0.0,51.202934,2.4999186e-05,0.07692307692307693,0.038461538461538464,0.0,0.0
30,-1.1322580645161295,0.116124295,3.8781512,-0.022110885,0.0,20.166739,2.499903e-05,0.0967741935483871,0.06451612903225806,0.0,0.0
35,-1.2319444444444447,-0.9442823,7.7892857,-0.10891316,0.0,35.849037,2.4998873e-05,0.08333333333333333,0.05555555555555555,0.0,0.0
40,-1.2119512195121953,0.15998313,18.630108,-0.031950444,0.0,93.63503,2.4998717e-05,0.07317073170731707,0.0975609756097561,0.0,0.0
45,-1.2747826086956524,0.0731774,1.6804914,-0.07360869,0.0,10.406495,2.499856e-05,0.06521739130434782,0.08695652173913043,0.0,0.0
50,-1.3216000000000003,0.1285781,17.774351,-0.0016798899,0.0,90.18759,2.4998404e-05,0.06,0.08,0.0,0.0
55,-1.3316,0.13881272,0.7005324,-0.094499886,0.0,6.903271,2.4998248e-05,0.04,0.08,0.0,0.0
60,-1.2076000000000002,-0.7788942,1.1640494,-0.04059579,0.0,4.1600733,2.4998091e-05,0.04,0.08,0.0,0.0
65,-1.2636000000000003,2.5288522,5.3522167,-0.04851456,0.0,26.56812,2.4997935e-05,0.06,0.1,0.0,0.0
70,-1.1356,0.045971192,8.705249,-0.00015209864,0.0,44.35157,2.4997778e-05,0.06,0.1,0.0,0.0
75,-1.1375999999999997,0.10147696,3.4783146,-0.0011767418,0.0,26.48032,2.4997622e-05,0.04,0.1,0.0,0.0
80,-1.0697999999999999,0.08246245,0.7638839,-0.040597428,0.0,7.4469523,2.4997466e-05,0.04,0.08,0.0,0.0
85,-0.9357999999999999,0.6405371,3.3774104,-0.052076217,0.0,18.669628,2.4997309e-05,0.04,0.08,0.0,0.0
90,-1.07,0.1890884,16.73738,-0.06253125,0.0,85.29056,2.4997153e-05,0.04,0.04,0.0,0.0
95,-1.0720000000000003,0.13210286,8.675122,-0.019579967,0.0,70.36434,2.4996994e-05,0.04,0.04,0.0,0.0
100,-0.9800000000000005,0.036651462,0.6789979,-0.02409176,0.0,47.50922,2.4996838e-05,0.04,0.04,0.0,0.0
105,-0.9820000000000003,0.24121714,2.9203262,-0.083668076,0.0,15.875351,2.4996682e-05,0.04,0.04,0.0,0.0
110,-1.114,0.18229279,12.107651,-0.052814808,0.0,60.87917,2.4996525e-05,0.04,0.04,0.0,0.0
115,-1.15,-1.6855515,11.46785,-0.061211266,0.0,38.310158,2.4996369e-05,0.02,0.02,0.0,0.0
120,-1.082,0.0008020976,2.520519,-0.000802191,0.0,12.552953,2.4996212e-05,0.02,0.02,0.0,0.0
