generation,reward,actor_loss,critic_loss,entropy_loss,diversity,loss,learning_rate,left,right,kl_diversity,cosine_actions
0,-0.01,0.3669657,0.07180883,-0.13851638,0.0,1.338625,2.4999968e-05,0.0,0.0,0.0,0.0
5,-0.14333333333333334,0.15596746,0.0051563587,-0.13855577,0.0,0.8440649,2.4999812e-05,0.0,0.0,0.0,0.0
10,-0.1827272727272727,0.10964913,0.071873344,-0.1381675,0.0,1.0077559,2.4999656e-05,0.0,0.0,0.0,0.0
15,-0.20374999999999996,0.20660754,0.013243444,-0.13814954,0.0,1.0254786,2.49995e-05,0.0625,0.0625,0.0,0.0
20,-0.22904761904761903,0.13455935,0.0019556913,-0.13796073,0.0,0.7597288,2.4999343e-05,0.047619047619047616,0.09523809523809523,0.0,0.0
25,-0.2446153846153846,0.004824534,0.014207453,-0.13828635,0.0,0.86846685,2.4999186e-05,0.07692307692307693,0.07692307692307693,0.0,0.0
30,-0.23903225806451614,0.07815218,0.003723663,-0.13536213,0.0,0.73947036,2.499903e-05,0.06451612903225806,0.06451612903225806,0.0,0.0
35,-0.2544444444444445,0.15496415,0.00035223685,-0.13660721,0.0,0.7998519,2.4998873e-05,0.05555555555555555,0.08333333333333333,0.0,0.0
40,-0.23682926829268292,0.08569508,0.0041125556,-0.13843636,0.0,0.7725425,2.4998717e-05,0.04878048780487805,0.07317073170731707,0.0,0.0
45,-0.2643478260869565,0.14139172,0.04278134,-0.13509749,0.0,0.88212353,2.499856e-05,0.043478260869565216,0.06521739130434782,0.0,0.0
50,-0.26599999999999996,0.22514322,0.0073779654,-0.1384722,0.0,1.1163019,2.4998404e-05,0.04,0.06,0.0,0.0
55,-0.27399999999999997,0.20668934,0.0015110637,-0.13725308,0.0,0.9507678,2.4998248e-05,0.04,0.08,0.0,0.0
60,-0.286,0.17786923,0.018372629,-0.13760361,0.0,0.88912255,2.4998091e-05,0.04,0.1,0.0,0.0
65,-0.2879999999999999,0.14342621,0.009801948,-0.13837884,0.0,0.7592804,2.4997935e-05,0.02,0.08,0.0,0.0
70,-0.30399999999999994,0.033367798,0.018570747,-0.1344577,0.0,0.75429475,2.4997778e-05,0.02,0.08,0.0,0.0
75,-0.292,0.13200748,0.00022106015,-0.13680984,0.0,0.7586114,2.4997622e-05,0.0,0.08,0.0,0.0
80,-0.298,0.12927803,0.009135787,-0.13778761,0.0,0.88137996,2.4997466e-05,0.0,0.1,0.0,0.0
85,-0.31,0.19900016,0.0034651137,-0.1363519,0.0,1.1536593,2.4997309e-05,0.0,0.08,0.0,0.0
90,-0.326,0.08586474,0.0051234015,-0.13839212,0.0,0.72874206,2.4997153e-05,0.0,0.08,0.0,0.0
95,-0.2980000000000001,0.0112409,0.045188844,-0.13759977,0.0,0.7362927,2.4996994e-05,0.02,0.08,0.0,0.0
100,-0.30600000000000005,0.106382534,0.017586688,-0.13650246,0.0,0.9774252,2.4996838e-05,0.02,0.08,0.0,0.0
105,-0.30179999999999996,0.16731961,0.00033963154,-0.1370449,0.0,1.0889199,2.4996682e-05,0.02,0.08,0.0,0.0
110,-0.3238,0.15097001,0.018431708,-0.13615836,0.0,0.9773721,2.4996525e-05,0.02,0.06,0.0,0.0
115,-0.3176,0.2326105,0.004590201,-0.13796376,0.0,0.87106913,2.4996369e-05,0.02,0.08,0.0,0.0
120,-0.31360000000000005,0.067768894,0.017323421,-0.13799897,0.0,0.72397184,2.4996212e-05,0.04,0.08,0.0,0.0
125,-0.32360000000000005,0.28128183,0.01252287,-0.1360528,0.0,0.99598855,2.4996056e-05,0.04,0.08,0.0,0.0
130,-0.3316000000000001,0.1584391,0.0042344686,-0.13838375,0.0,0.84222496,2.49959e-05,0.04,0.06,0.0,0.0
135,-0.3096,0.16344146,0.00087678834,-0.1362149,0.0,0.7986064,2.4995743e-05,0.06,0.06,0.0,0.0
140,-0.3016,0.17782244,0.0068190624,-0.13739799,0.0,0.7408016,2.4995587e-05,0.06,0.06,0.0,0.0
145,-0.31360000000000005,0.08907725,0.0016818832,-0.13791361,0.0,0.7268367,2.499543e-05,0.06,0.1,0.0,0.0
150,-0.2714,-0.5640265,0.39498794,-0.13760939,0.0,-0.6739328,2.4995274e-05,0.08,0.14,0.0,0.0
155,-0.29359999999999997,0.21192768,0.023073891,-0.13569467,0.0,1.0250545,2.4995117e-05,0.08,0.14,0.0,0.0
160,-0.2816,0.1694298,0.0060310867,-0.13794646,0.0,0.8843534,2.499496e-05,0.12,0.2,0.0,0.0
165,-0.29780000000000006,0.22735518,0.0046082777,-0.13529193,0.0,0.93589884,2.4994804e-05,0.14,0.2,0.0,0.0
170,-0.25160000000000005,0.24253315,0.0007148448,-0.13762811,0.0,0.82749814,2.4994648e-05,0.14,0.22,0.0,0.0
175,-0.2376000000000001,0.15911733,0.01628139,-0.13712983,0.0,0.82349813,2.4994491e-05,0.14,0.22,0.0,0.0
180,-0.20559999999999998,0.15189713,0.003362129,-0.13772126,0.0,0.74983996,2.4994335e-05,0.14,0.22,0.0,0.0
185,-0.19359999999999997,0.18045124,0.0037694876,-0.1349756,0.0,0.7994795,2.4994179e-05,0.18,0.26,0.0,0.0
190,-0.20959999999999993,0.03445758,0.002819934,-0.13762994,0.0,0.7408234,2.4994022e-05,0.2,0.26,0.0,0.0
195,-0.19959999999999997,0.14384632,0.0015082308,-0.13701189,0.0,0.7523347,2.4993866e-05,0.18,0.24,0.0,0.0
200,-0.24579999999999994,0.006334871,0.0033862018,-0.13548927,0.0,0.66929525,2.4993711e-05,0.16,0.26,0.0,0.0
205,-0.22179999999999997,0.1489407,0.008506056,-0.13302861,0.0,0.78928345,2.4993555e-05,0.16,0.26,0.0,0.0
210,-0.22579999999999995,0.16782477,0.0029199063,-0.13677615,0.0,0.7568114,2.4993398e-05,0.14,0.22,0.0,0.0
215,-0.22579999999999997,0.12162911,0.006823887,-0.1380633,0.0,0.9373832,2.4993242e-05,0.12,0.2,0.0,0.0
220,-0.26,0.22927171,0.0067475946,-0.13614981,0.0,1.0526357,2.4993085e-05,0.1,0.18,0.0,0.0
225,-0.26,0.21095926,0.0020742482,-0.13522004,0.0,0.9302985,2.4992929e-05,0.1,0.2,0.0,0.0
230,-0.2336,0.20555699,0.033151742,-0.13758491,0.0,1.0791607,2.4992773e-05,0.12,0.24,0.0,0.0
235,-0.23560000000000006,0.17052127,0.009553068,-0.13724282,0.0,0.8200132,2.4992616e-05,0.06,0.2,0.0,0.0
240,-0.23760000000000012,0.16397443,0.000490742,-0.13727558,0.0,0.8216442,2.499246e-05,0.04,0.2,0.0,0.0
245,-0.2816000000000001,0.15884396,0.00016999056,-0.13634002,0.0,0.7782562,2.4992303e-05,0.04,0.2,0.0,0.0
250,-0.24540000000000003,-0.61313885,0.2550921,-0.13567887,0.0,-1.1954285,2.4992147e-05,0.08,0.2,0.0,0.0
255,-0.23539999999999994,0.20990793,0.0018244399,-0.12229045,0.0,0.7607696,2.499199e-05,0.1,0.18,0.0,0.0
260,-0.16099999999999998,0.13305682,0.0029035087,-0.11112006,0.0,0.64195347,2.4991834e-05,0.14,0.18,0.0,0.0
265,-0.09060000000000003,0.18424979,0.009794197,-0.12645069,0.0,0.8504479,2.4991677e-05,0.16,0.22,0.0,0.0
270,-0.03220000000000001,-0.6734766,0.35710576,-0.08616346,0.0,-2.1181197,2.4991521e-05,0.18,0.22,0.0,0.0
275,-0.038200000000000026,0.14153709,8.599158e-05,-0.13152805,0.0,0.7154072,2.4991365e-05,0.18,0.22,0.0,0.0
280,-0.04839999999999999,0.20022133,0.023305152,-0.123638384,0.0,0.8151676,2.4991208e-05,0.16,0.24,0.0,0.0
285,-0.03820000000000001,0.11851572,0.0014361172,-0.13382886,0.0,0.8724462,2.4991052e-05,0.18,0.24,0.0,0.0
290,0.05040000000000001,-0.75657654,0.25218624,-0.1180892,0.0,-1.8600273,2.4990895e-05,0.2,0.3,0.0,0.0
295,0.13260000000000002,0.1412816,0.0050092065,-0.1381483,0.0,0.7589705,2.4990739e-05,0.2,0.32,0.0,0.0
300,0.12640000000000007,0.08203244,0.0031420796,-0.09556103,0.0,0.53682894,2.4990582e-05,0.18,0.28,0.0,0.0
305,0.1728000000000001,-0.3358152,0.33687684,-0.13528605,0.0,-0.7417625,2.4990426e-05,0.16,0.34,0.0,0.0
310,0.17280000000000004,-0.6355021,0.3378197,-0.0849287,0.0,-1.1697016,2.499027e-05,0.1,0.36,0.0,0.0
315,0.19500000000000003,-0.96583575,0.37496987,-0.08600505,0.0,-1.7782538,2.4990113e-05,0.12,0.38,0.0,0.0
320,0.20700000000000002,0.17280832,0.0117606195,-0.090776384,0.0,0.6502346,2.4989957e-05,0.1,0.42,0.0,0.0
