generation,reward,actor_loss,critic_loss,entropy_loss,diversity,loss,learning_rate,left,right,kl_diversity,cosine_actions
0,-0.01,0.1423003,0.0075981617,-0.13722633,0.0,0.8591449,2.4999968e-05,0.0,0.0,0.0,0.0
5,-0.35999999999999993,-0.08808415,0.12989569,-0.13833684,0.0,1.1831564,2.4999812e-05,0.0,0.0,0.0,0.0
10,-0.31909090909090904,0.14385626,0.00052586093,-0.13559797,0.0,0.7124734,2.4999656e-05,0.0,0.09090909090909091,0.0,0.0
15,-0.32874999999999993,0.075108595,0.01105471,-0.13775261,0.0,0.95883936,2.49995e-05,0.0,0.0625,0.0,0.0
20,-0.39571428571428563,0.10735777,0.040429667,-0.13711043,0.0,1.1143603,2.4999343e-05,0.0,0.047619047619047616,0.0,0.0
25,-0.36000000000000004,0.03278081,0.034083143,-0.13837321,0.0,0.7480609,2.4999186e-05,0.0,0.038461538461538464,0.0,0.0
30,-0.31612903225806455,0.14977075,0.060005695,-0.13827945,0.0,1.012577,2.499903e-05,0.0,0.06451612903225806,0.0,0.0
35,-0.3291666666666668,0.18860823,0.009837608,-0.13437293,0.0,1.2228998,2.4998873e-05,0.0,0.08333333333333333,0.0,0.0
40,-0.34634146341463423,0.14801763,0.014878906,-0.13593888,0.0,0.83834815,2.4998717e-05,0.0,0.07317073170731707,0.0,0.0
45,-0.3250000000000001,0.22382724,0.021671597,-0.13763964,0.0,0.9960268,2.499856e-05,0.0,0.06521739130434782,0.0,0.0
50,-0.33980000000000016,0.14175448,0.005508349,-0.1380633,0.0,0.8631394,2.4998404e-05,0.0,0.06,0.0,0.0
55,-0.3158000000000001,0.21709931,0.020195626,-0.13772932,0.0,0.97257185,2.4998248e-05,0.0,0.06,0.0,0.0
60,-0.3178,0.08247051,0.011996975,-0.13762616,0.0,0.75445676,2.4998091e-05,0.0,0.04,0.0,0.0
65,-0.30380000000000007,0.22285968,0.014520729,-0.13821393,0.0,0.85648024,2.4997935e-05,0.0,0.06,0.0,0.0
70,-0.2898,0.16232802,0.019787138,-0.13800453,0.0,0.8701901,2.4997778e-05,0.04,0.06,0.0,0.0
75,-0.2818,0.19367099,0.0033410892,-0.13805202,0.0,0.9723594,2.4997622e-05,0.04,0.06,0.0,0.0
80,-0.27980000000000005,0.11645303,0.012552586,-0.13754173,0.0,1.1151656,2.4997466e-05,0.04,0.1,0.0,0.0
85,-0.28379999999999994,0.02815637,0.0030233115,-0.13696937,0.0,0.6945736,2.4997309e-05,0.04,0.08,0.0,0.0
90,-0.2918,0.18456808,0.013498274,-0.13814184,0.0,0.8667444,2.4997153e-05,0.04,0.1,0.0,0.0
95,-0.30579999999999996,0.31015605,0.089026704,-0.13314663,0.0,1.5750883,2.4996994e-05,0.04,0.1,0.0,0.0
100,-0.28180000000000005,0.14547285,0.0026658406,-0.13781334,0.0,0.8092455,2.4996838e-05,0.06,0.12,0.0,0.0
105,-0.2938,0.19372478,0.004311017,-0.13799123,0.0,0.841392,2.4996682e-05,0.06,0.12,0.0,0.0
110,-0.3038,0.17376915,0.0046929806,-0.13618076,0.0,0.83040047,2.4996525e-05,0.06,0.12,0.0,0.0
115,-0.2998,0.18889424,0.0027343687,-0.13826458,0.0,0.7969426,2.4996369e-05,0.06,0.12,0.0,0.0
120,-0.2536,0.10181636,0.0010403119,-0.13841094,0.0,0.79243255,2.4996212e-05,0.02,0.14,0.0,0.0
125,-0.24939999999999996,0.02122292,0.0034730695,-0.13789408,0.0,0.6938707,2.4996056e-05,0.02,0.16,0.0,0.0
130,-0.25959999999999994,0.1876953,0.0010294032,-0.13673517,0.0,0.7549806,2.49959e-05,0.02,0.12,0.0,0.0
135,-0.19519999999999985,0.34272248,0.005936985,-0.13154398,0.0,0.9754916,2.4995743e-05,0.06,0.14,0.0,0.0
140,-0.20320000000000005,0.15131928,0.00031776627,-0.13573454,0.0,0.7310542,2.4995587e-05,0.06,0.14,0.0,0.0
145,-0.18919999999999998,0.1639832,0.005680076,-0.1382846,0.0,1.0092934,2.499543e-05,0.06,0.14,0.0,0.0
150,-0.19920000000000002,0.16889013,0.0005030257,-0.13661537,0.0,0.76813185,2.4995274e-05,0.04,0.14,0.0,0.0
155,-0.17919999999999994,0.18794732,0.00087746204,-0.13750969,0.0,0.80451137,2.4995117e-05,0.06,0.14,0.0,0.0
160,-0.14520000000000002,0.14649132,0.008464705,-0.13689195,0.0,0.8017094,2.499496e-05,0.08,0.16,0.0,0.0
165,-0.113,0.1174339,0.007973281,-0.13380694,0.0,0.736885,2.4994804e-05,0.08,0.18,0.0,0.0
170,-0.12120000000000004,0.19790113,0.012210787,-0.13774192,0.0,0.8525073,2.4994648e-05,0.1,0.16,0.0,0.0
175,-0.1494,0.14834239,0.028723724,-0.13732706,0.0,0.9314046,2.4994491e-05,0.1,0.16,0.0,0.0
180,-0.16140000000000002,0.09828584,0.021432161,-0.124936156,0.0,0.671531,2.4994335e-05,0.12,0.16,0.0,0.0
185,-0.20379999999999998,0.25984356,0.0011359742,-0.13836841,0.0,1.1792681,2.4994179e-05,0.1,0.16,0.0,0.0
190,-0.15379999999999996,0.17491598,0.0030050124,-0.13642946,0.0,0.90947723,2.4994022e-05,0.1,0.16,0.0,0.0
195,-0.16180000000000003,0.114929594,0.003926472,-0.12943558,0.0,0.82626796,2.4993866e-05,0.1,0.18,0.0,0.0
200,-0.16580000000000003,0.082830444,0.010475176,-0.13690822,0.0,0.7303119,2.4993711e-05,0.12,0.18,0.0,0.0
205,-0.16579999999999998,0.14734428,0.006877167,-0.1381633,0.0,0.72939837,2.4993555e-05,0.12,0.18,0.0,0.0
210,-0.19779999999999998,0.046057582,0.01807224,-0.13173316,0.0,0.76764554,2.4993398e-05,0.1,0.16,0.0,0.0
215,-0.22399999999999992,0.19546509,0.006454357,-0.13139416,0.0,0.7810588,2.4993242e-05,0.1,0.14,0.0,0.0
