generation,reward,actor_loss,critic_loss,entropy_loss,diversity,loss,learning_rate,left,right,kl_diversity,cosine_actions
0,-0.01,0.14784443,0.0035990777,-0.13815773,0.0,0.747697,2.4999968e-05,0.0,0.0,0.0,0.0
5,-0.5266666666666667,0.15913264,0.011001957,-0.13838701,0.0,0.7921612,2.4999812e-05,0.16666666666666666,0.16666666666666666,0.0,0.0
10,-0.3736363636363636,0.13113563,0.0017997307,-0.13847809,0.0,0.79430413,2.4999656e-05,0.09090909090909091,0.09090909090909091,0.0,0.0
15,-0.39125,0.18772446,3.7158185e-05,-0.13729422,0.0,0.8331613,2.49995e-05,0.0625,0.0625,0.0,0.0
20,-0.3433333333333333,0.14593248,0.0013612745,-0.13694672,0.0,0.73831147,2.4999343e-05,0.09523809523809523,0.047619047619047616,0.0,0.0
25,-0.3023076923076923,-0.01254601,0.001419463,-0.124678515,0.0,0.65429467,2.4999186e-05,0.11538461538461539,0.07692307692307693,0.0,0.0
30,-0.27774193548387094,-0.022631817,0.00036728996,-0.10750351,0.0,0.5498629,2.499903e-05,0.12903225806451613,0.06451612903225806,0.0,0.0
35,-0.25722222222222224,0.15811905,0.0010674801,-0.07487131,0.0,0.62058735,2.4998873e-05,0.16666666666666666,0.1111111111111111,0.0,0.0
40,-0.2270731707317073,0.14761421,0.000702961,-0.09410561,0.0,0.51748943,2.4998717e-05,0.17073170731707318,0.0975609756097561,0.0,0.0
45,-0.20347826086956516,0.050903995,0.0008356,-0.008357751,0.0,0.11363049,2.499856e-05,0.15217391304347827,0.08695652173913043,0.0,0.0
50,-0.18799999999999994,-0.052329592,0.009166843,-0.000111958325,0.0,0.024752602,2.4998404e-05,0.14,0.08,0.0,0.0
55,-0.1259999999999999,-0.0015844317,0.0017542471,-0.0018639792,0.0,0.043895893,2.4998248e-05,0.12,0.06,0.0,0.0
60,-0.10799999999999985,0.008857805,8.281071e-06,-0.00047414424,0.0,0.04829479,2.4998091e-05,0.12,0.06,0.0,0.0
65,-0.06599999999999986,0.00899195,0.000891328,-0.0013664437,0.0,0.04439934,2.4997935e-05,0.12,0.06,0.0,0.0
70,-0.04799999999999985,0.008878166,0.0005454435,-2.3321898e-05,0.0,0.03659203,2.4997778e-05,0.1,0.06,0.0,0.0
75,-0.036000000000000004,0.009469543,0.0006772768,-2.7915766e-08,0.0,0.049051657,2.4997622e-05,0.08,0.04,0.0,0.0
80,-0.02200000000000001,0.05700431,0.0002019617,-0.043532353,0.0,0.27111083,2.4997466e-05,0.06,0.04,0.0,0.0
